locator_domain,location_name,street_address,city,state,zip,country_code,store_number,phone,location_type,latitude,longitude,hours_of_operation,raw_address
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Coventry Hills,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,5877551276,<MISSING>,51.1607627,-114.0680284,"Sunday: 11:00, 21:00, Monday: 11:00, 21:00, Tuesday: 11:00, 21:00, Wednesday: 11:00, 21:00, Thursday: 11:00, 21:00, Friday: 11:00, 21:00, Saturday: 11:00, 21:00","Unit 107-104 Country Village Road NE  Calgary,  AB T3K 2K9"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Cowansville,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,4502666888,<MISSING>,45.191249,-72.7532231,"Sunday: 11:00, 21:00, Monday: 11:00, 21:00, Tuesday: 11:00, 21:00, Wednesday: 11:00, 21:00, Thursday: 11:00, 21:00, Friday: 11:00, 21:00, Saturday: 11:00, 21:00","1599 rue du Sud  Cowansville,  QC J2K 2Z4"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Creekside Crossing,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,9059492121,<MISSING>,43.6109567,-79.5790443,"Sunday: 11:00, 20:00, Monday: 11:00, 21:00, Tuesday: 11:00, 21:00, Wednesday: 11:00, 21:00, Thursday: 11:00, 21:00, Friday: 11:00, 21:00, Saturday: 11:00, 21:00","1510 Dundas Street East  Mississauga,  ON L4X 1L4"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,CrossIron Mills,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,4034530329,<MISSING>,51.2031812,-113.9925638,"Sunday: 11:00, 18:00, Monday: 10:00, 21:00, Tuesday: 10:00, 21:00, Wednesday: 10:00, 21:00, Thursday: 10:00, 21:00, Friday: 10:00, 21:00, Saturday: 10:00, 21:00","261055 Crosslron Boulevard  Rocky View,  AB T4A 0G3"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Currents of Windermere,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,7807567737,<MISSING>,53.434794,-113.6032255,<MISSING>,"5206 Windermere Boulevard North West  Edmonton,  AB T6W 0L9"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Dartmouth Crossing,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,9028695252,<MISSING>,44.7056683,-63.5633701,"Monday: 11:00am, 9:00pm, Tuesday: 11:00am, 9:00pm, Wednesday: 11:00am, 9:00pm, Thursday: 11:00am, 9:00pm, Friday: 11:00am, 9:00pm, Saturday: 11:00am, 9:00pm, Sunday: 12:00pm, 9:00pm","50 Foulis Row  Dartmouth,  Nova Scotia B3B0E1"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,De Maisonneuve Est,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,5145281111,<MISSING>,45.5165627,-73.5600792,"Sunday: 11:00, 21:00, Monday: 11:00, 21:00, Tuesday: 11:00, 21:00, Wednesday: 11:00, 21:00, Thursday: 11:00, 21:00, Friday: 11:00, 21:00, Saturday: 11:00, 21:00","833 boulevard de Maisonneuve Est  Montreal,  QC H2L 1Y7"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,De Maisonneuve Ouest,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,5149376280,<MISSING>,45.4959198,-73.5789191,"Sunday: 11:00, 23:00, Monday: 11:00, 23:00, Tuesday: 11:00, 23:00, Wednesday: 11:00, 23:00, Thursday: 11:00, 23:00, Friday: 11:00, 23:00, Saturday: 11:00, 23:00","1570 boulevard de Maisonneuve ouest  Montreal,  QC H3G 1N2"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Decatur GA,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,6782710095,<MISSING>,33.7950592,-84.2868608,"Sunday: 11:00, 22:00, Monday: 11:00, 22:00, Tuesday: 11:00, 22:00, Wednesday: 11:00, 22:00, Thursday: 11:00, 22:00, Friday: 11:00, 22:00, Saturday: 11:00, 22:00","2502 Blackmon Drive&#44; Suite 830  Decatur,  GA 30033"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Deerfoot Meadows,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,4034602587,<MISSING>,50.982188,-114.0404314,"Sunday: 11:00, 18:00, Monday: 11:00, 20:00, Tuesday: 11:00, 20:00, Wednesday: 11:00, 20:00, Thursday: 11:00, 21:00, Friday: 11:00, 21:00, Saturday: 11:00, 21:00","33 Heritage Meadows Way SE Unit 206  Calgary,  AB T2H 3B8"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Dixie Crossing,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,9056299966,<MISSING>,43.6382738,-79.62198,"Sunday: 11:00, 21:00, Monday: 11:00, 21:00, Tuesday: 11:00, 21:00, Wednesday: 11:00, 21:00, Thursday: 11:00, 21:00, Friday: 11:00, 21:00, Saturday: 11:00, 21:00","5083 Dixie Road Unit D7  Mississauga,  ON L4W 0E6"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Dixie Outlet Mall,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,4168190518,<MISSING>,43.5931066,-79.5681913,"Sunday: 11:00, 18:00, Monday: 11:00, 21:00, Tuesday: 11:00, 21:00, Wednesday: 11:00, 21:00, Thursday: 11:00, 21:00, Friday: 11:00, 21:00, Saturday: 11:00, 19:00","73-1250 South Service Road  Mississauga,  ON L5E 1V4"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Dollard-des-Ormeaux,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,5146240005,<MISSING>,45.4739341,-73.8357296,"Sunday: 11:00, 21:30, Monday: 11:00, 21:30, Tuesday: 11:00, 21:30, Wednesday: 11:00, 21:30, Thursday: 11:00, 22:00, Friday: 11:00, 22:00, Saturday: 11:00, 22:00","3700-3750 boulevard St-Jean  Dollard-des-Ormeaux,  QC H9G 1X1"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Downsview Plaza,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,19028695253,<MISSING>,44.7717692,-63.6934221,"Monday: 11:00, 21:00, Tuesday: 11:00, 21:00, Wednesday: 11:00, 21:00, Thursday: 11:00, 21:00, Friday: 11:00, 22:00, Saturday: 11:00, 22:00, Sunday: 11:00, 21:00","720 Sackville Drive  Lower Sackville,  Nova Scotia B4E 1R7"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Downtown Markham,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,9054707887,<MISSING>,43.8491335,-79.3239632,"Sunday: 11:30, 20:00, Monday: 11:30, 20:00, Tuesday: 11:30, 21:30, Wednesday: 11:30, 20:00, Thursday: 11:30, 20:00, Friday: 11:30, 21:30, Saturday: 11:30, 21:30","169 Enterprise Boulevard  unit L105  Markham,  ON L6G 0E7"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Drummondville,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,8198505640,<MISSING>,45.8943602,-72.5149017,"Sunday: 11:00, 22:00, Monday: 11:00, 22:00, Tuesday: 11:00, 22:00, Wednesday: 11:00, 22:00, Thursday: 11:00, 22:00, Friday: 11:00, 22:00, Saturday: 11:00, 22:00","520 boulevard Saint-Joseph  Drummondville,  QC J2C 2B8"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Dufferin Mall,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,4165314280,<MISSING>,43.6563311,-79.4353349,"Sunday: 10:00, 18:00, Monday: 10:00, 21:00, Tuesday: 10:00, 21:00, Wednesday: 10:00, 21:00, Thursday: 10:00, 21:00, Friday: 10:00, 21:00, Saturday: 10:00, 21:00","900 Dufferin Street  Toronto,  ON M6H 4B1"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Eastgate Square,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,9055608788,<MISSING>,43.2308333,-79.7657856,"Sunday: 11:00, 17:00, Monday: 10:00, 21:00, Tuesday: 10:00, 21:00, Wednesday: 10:00, 21:00, Thursday: 10:00, 21:00, Friday: 10:00, 21:00, Saturday: 09:30, 18:00","75 Centennial Parkway North  Stoney Creek,  ON L8E 2P2"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Edmonton City Centre,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,7809900128,<MISSING>,53.5437272,-113.4946539,"Sunday: 12:00, 17:00, Monday: 10:00, 18:00, Tuesday: 10:00, 18:00, Wednesday: 10:00, 18:00, Thursday: 10:00, 20:00, Friday: 10:00, 20:00, Saturday: 10:00, 18:00","FC09 10025 102A Avenue Edmonton City Center  Edmonton,  AB T5J 4H5"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Erin Mills Town Centre,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,9056072903,<MISSING>,43.5584112,-79.7117817,"Sunday: 11:00, 18:00, Monday: 11:00, 21:00, Tuesday: 11:00, 21:00, Wednesday: 11:00, 21:00, Thursday: 11:00, 21:00, Friday: 11:00, 21:00, Saturday: 11:00, 18:00","5100 Erin Mills Parkway #F-011  Mississauga,  ON L5M 4Z5"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Faubourg Boisbriand,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,4504355492,<MISSING>,45.6297375,-73.8483221,"Sunday: 11:00, 20:00, Monday: 11:00, 20:00, Tuesday: 11:00, 20:00, Wednesday: 11:00, 21:00, Thursday: 11:00, 21:00, Friday: 11:00, 21:00, Saturday: 11:00, 20:00","3480 avenue des Grandes Tourelles  Boisbriand,  QC J7H 0A2"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Faubourg Delson,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,4506389888,<MISSING>,45.3839874,-73.5423148,"Sunday: 11:00, 21:00, Monday: 11:00, 21:00, Tuesday: 11:00, 21:00, Wednesday: 11:00, 21:00, Thursday: 11:00, 21:00, Friday: 11:00, 21:00, Saturday: 11:00, 21:00","68 route 132  Delson,  QC J5B 0A1"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,First Place St Catharines,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,9059883635,<MISSING>,43.1563131,-79.2609078,"Sunday: 11:00, 21:00, Monday: 11:00, 21:00, Tuesday: 11:00, 21:00, Wednesday: 11:00, 21:00, Thursday: 11:00, 21:00, Friday: 11:00, 21:00, Saturday: 11:00, 21:00","300E  Fourth Avenue  Unit 8 St. Catharines,  ON L2S 0E6"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Flamingo NV,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,7022721075,<MISSING>,36.114181,-115.259912,"Sunday: 11:00, 21:00, Monday: 11:00, 21:00, Tuesday: 11:00, 21:00, Wednesday: 11:00, 21:00, Thursday: 11:00, 21:00, Friday: 11:00, 21:00, Saturday: 11:00, 21:00","97773 W Flamingo Road&#44; Suite 2  Las Vegas,  NV 89147"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Flamingo NV,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,7022721075,<MISSING>,56.130366,-106.346771,"Sunday: 11:00, 21:00, Monday: 11:00, 21:00, Tuesday: 11:00, 21:00, Wednesday: 11:00, 21:00, Thursday: 11:00, 21:00, Friday: 11:00, 21:00, Saturday: 11:00, 21:00","97773 W Flamingo Road&#44; Suite 2  Las Vegas,  NV 89147"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Fleurimont,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,8198221881,<MISSING>,45.4340138,-71.8689376,"Sunday: 11:00, 21:00, Monday: 11:00, 21:00, Tuesday: 11:00, 21:00, Wednesday: 11:00, 21:00, Thursday: 11:00, 21:00, Friday: 11:00, 22:00, Saturday: 11:00, 21:00","2015 12e avenue N #540  Sherbrooke,  QC J1E 4J5"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Frank Lloyd Wright AZ,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,4806578213,<MISSING>,33.6285999,-111.8893139,"Sunday: 11:00, 20:00, Monday: 11:00, 21:00, Tuesday: 11:00, 21:00, Wednesday: 11:00, 21:00, Thursday: 11:00, 21:00, Friday: 11:00, 21:00, Saturday: 11:00, 21:00","15686 N. Frank Lloyd Wright&#44; Suite E3  Scottsdale,  AZ 85260"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Galerie du Parc,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,5144477479,<MISSING>,45.510319,-73.5750033,"Sunday: 11:00, 23:00, Monday: 11:00, 23:00, Tuesday: 11:00, 23:00, Wednesday: 11:00, 23:00, Thursday: 11:00, 23:00, Friday: 11:00, 23:00, Saturday: 11:00, 23:00","3550 Avenue du Parc  Montreal,  QC H2X 3P9"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Galeries de la Capitale,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,4182609797,<MISSING>,46.8311593,-71.2990936,"Sunday: 11:00, 17:00, Monday: 11:00, 17:00, Tuesday: 11:00, 17:00, Wednesday: 11:00, 17:00, Thursday: 11:00, 21:00, Friday: 11:00, 21:00, Saturday: 11:00, 17:00","5401 boulevard des Galeries  Quebec,  QC G2K 1N4"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Galeries Joliette,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,4507528878,<MISSING>,46.0327605,-73.4246143,"Sunday: 11:00, 17:00, Monday: 11:00, 17:00, Tuesday: 11:00, 17:00, Wednesday: 11:00, 17:00, Thursday: 11:00, 21:00, Friday: 11:00, 21:00, Saturday: 11:00, 17:00","1075 boulevard Firestone  Joliette,  QC J6E 6X6"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Galeries Saint-Laurent,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,5143317575,<MISSING>,45.5188902,-73.7002104,"Sunday: 11:00, 20:00, Monday: 11:00, 21:00, Tuesday: 11:00, 21:00, Wednesday: 11:00, 21:00, Thursday: 11:00, 21:00, Friday: 11:00, 21:00, Saturday: 11:00, 20:00","1995 boulevard Marcel-Laurin  Saint-Laurent,  QC H4R 1K4"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Garden City Shopping Centre,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,2045051168,<MISSING>,49.950629,-97.1444712,"Sunday: 11:00, 18:00, Monday: 9:30, 21:00, Tuesday: 9:30, 21:00, Wednesday: 9:30, 21:00, Thursday: 9:30, 21:00, Friday: 9:30, 21:00, Saturday: 9:30, 18:00","2305 McPhillips Street Unit 321  Winnipeg,  MB R2V 3E1"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Georgian Mall,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,7057197140,<MISSING>,44.4132753,-79.7090835,"Sunday: 11:00, 17:00, Monday: 10:00, 21:00, Tuesday: 10:00, 21:00, Wednesday: 10:00, 21:00, Thursday: 10:00, 21:00, Friday: 10:00, 21:00, Saturday: 10:00, 18:00","509 Bayfield Street  Barrie,  ON L4M 4Z8"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Granby,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,4503789133,<MISSING>,45.413649,-72.7533709,"Sunday: 11:00, 21:00, Monday: 11:00, 21:00, Tuesday: 11:00, 21:00, Wednesday: 11:00, 21:00, Thursday: 11:00, 22:00, Friday: 11:00, 22:00, Saturday: 11:00, 22:00","880 rue Principale  Granby,  QC J2G 2Z3"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Guildford Town Centre,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,6044985575,<MISSING>,49.1904168,-122.803713,"Sunday: 11:00, 18:00, Monday: 11:00, 21:00, Tuesday: 11:00, 21:00, Wednesday: 11:00, 21:00, Thursday: 11:00, 21:00, Friday: 11:00, 21:00, Saturday: 11:00, 21:00","10355 152 Street  Surrey,  BC V3R 7C1"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Halifax Shopping Centre,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,9024445500,<MISSING>,44.6491246,-63.6186647,"Sunday: 12:00, 17:00, Monday: 11:00, 21:00, Tuesday: 11:00, 21:00, Wednesday: 11:00, 21:00, Thursday: 11:00, 21:00, Friday: 11:00, 21:00, Saturday: 11:00, 21:00","7001 Mumford Road  Halifax,  NS B3L 4N9"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Harbour Centre Complex,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,6046960090,<MISSING>,49.2846966,-123.1119349,"Sunday: Closed, Monday: 10:00, 18:00, Tuesday: 10:00, 18:00, Wednesday: 10:00, 18:00, Thursday: 10:00, 18:00, Friday: 10:00, 18:00, Saturday: 10:00, 18:00","555 West Hastings Street  Vancouver,  BC V6B 4N4"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Hawkesbury,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,6136324888,<MISSING>,45.5893904,-74.5884071,"Sunday: 11:00, 21:00, Monday: 11:00, 21:00, Tuesday: 11:00, 21:00, Wednesday: 11:00, 21:00, Thursday: 11:00, 21:00, Friday: 11:00, 21:00, Saturday: 11:00, 21:00","450 Highway 17  Hawkesbury,  ON K6A 2R2"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Hazeldean / Grant Crossing Centre,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,6138364446,<MISSING>,45.2897335,-75.9024048,"Sunday: 11:00, 20:00, Monday: 11:00, 21:00, Tuesday: 11:00, 21:00, Wednesday: 11:00, 21:00, Thursday: 11:00, 21:00, Friday: 11:00, 21:00, Saturday: 11:00, 21:00","5507 Hazeldean Road  Kanata,  ON K2S 0P5"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Henderson NV,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,7029822822,<MISSING>,36.0631269,-115.0453743,"Sunday: 11:00, 21:00, Monday: 11:00, 21:00, Tuesday: 11:00, 21:00, Wednesday: 11:00, 21:00, Thursday: 11:00, 21:00, Friday: 11:00, 22:00, Saturday: 11:00, 22:00","1381 W. Sunset Rd&#44; Suite #160  Henderson,  NV 89014"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Hendreson&#44; NV,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,7029822822,<MISSING>,36.0631269,-115.0453743,"Sunday: 11:00, 21:00, Monday: 11:00, 21:00, Tuesday: 11:00, 21:00, Wednesday: 11:00, 21:00, Thursday: 11:00, 21:00, Friday: 11:00, 22:00, Saturday: 11:00, 22:00","1381 W. Sunset Rd Suite#160  Henderson,  NV 89014"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Herongate,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,6132605888,<MISSING>,45.3796212,-75.6460848,"Sunday: 11:00, 9:00, Monday: 11:00, 9:00, Tuesday: 11:00, 9:00, Wednesday: 11:00, 9:00, Thursday: 11:00, 9:00, Friday: 11:00, 9:00, Saturday: 11:00, 9:00","Unit 9  - 1600 Heron Road  Ottawa,  ON K1V 2P5"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Hillcrest Mall,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,9057708712,<MISSING>,43.8539315,-79.4377754,"Sunday: 11:00, 18:00, Monday: 11:00, 21:00, Tuesday: 11:00, 21:00, Wednesday: 11:00, 21:00, Thursday: 11:00, 21:00, Friday: 11:00, 21:00, Saturday: 11:00, 18:00","9350 Yonge Street  Richmond Hill,  ON L4C 5G2"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Hudson&#39;s Bay Centre,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,4169261023,<MISSING>,43.6710978,-79.386063,"Monday: 11:00am, 9:00pm, Tuesday: 11:00am, 9:00pm, Wednesday: 11:00am, 9:00pm, Thursday: 11:00am, 9:00pm, Friday: 11:00am, 9:00pm, Saturday: 11:00am, 6:00pm, Sunday: 11:00am, 6:00pm","2 Bloor Street East  Toronto,  ON M4W 1A8"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Humber River Hospital,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,4162414050,<MISSING>,43.723672,-79.488574,"Sunday: 11:00, 20:00, Monday: 10:00, 21:00, Tuesday: 10:00, 21:00, Wednesday: 10:00, 21:00, Thursday: 10:00, 21:00, Friday: 10:00, 21:00, Saturday: 11:00, 20:00","1235 Wilson Avenue Unit 2  Level 0  Toronto,  ON M3M 0B2"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Hunt Club,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,6132248228,<MISSING>,45.3380561,-75.7155521,"Sunday: 11:00, 20:00, Monday: 11:00, 21:00, Tuesday: 11:00, 21:00, Wednesday: 11:00, 21:00, Thursday: 11:00, 21:00, Friday: 11:00, 21:00, Saturday: 11:00, 21:00","330 West Hunt Club Road  Ottawa,  ON K2E 0B7"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Innes Road,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,6138245432,<MISSING>,45.4497538,-75.5172222,"Sunday: 11:00, 20:00, Monday: 11:00, 21:00, Tuesday: 11:00, 21:00, Wednesday: 11:00, 21:00, Thursday: 11:00, 21:00, Friday: 11:00, 22:00, Saturday: 11:00, 21:00","3712 Innes Road  Orleans,  ON K1W 0C8"
https://thaiexpress.ca/wp-content/plugins/superstorefinder-wp/ssf-wp-xml.php?wpml_lang=en&t=1564582064002,Intercity Shopping Centre,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,<INACCESSIBLE>,US,<MISSING>,8076226047,<MISSING>,48.4022692,-89.2440292,"Sunday: 12:00, 17:00, Monday: 11:00, 21:00, Tuesday: 11:00, 21:00, Wednesday: 11:00, 21:00, Thursday: 11:00, 21:00, Friday: 11:00, 21:00, Saturday: 11:00, 18:00","1000 Fort William Road  Thunder Bay,  ON P7B 6B9"
