locator_domain,location_name,street_address,city,state,zip,country_code,store_number,phone,location_type,niacs_code,latitude,longitude,external_lat_long,hours_of_operation
https://www.shopnsavefood.com/,West Union Express,201 Marie Street ,West Union,WV,26456,US,115,2010,"{""gas_station"":""304-873-2732"",""active"":""39.296513"",""pump_perk"":""-80.776591""}",,Mon-Sun 8:00am-9:00pm,304-873-2685,,
https://www.shopnsavefood.com/,West View,100 Rochester Road,West View,PA,15229,US,254,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.5205578,-80.0252208,,
https://www.shopnsavefood.com/,West View,5457 Perrysville Road,West View,PA,15229,US,255,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.513599,-80.0293133,,
https://www.shopnsavefood.com/,Weston Express,402 B Medical Drive,Weston,WV,26452,US,116,1050,"{""gas_station"":""304-269-1962"",""active"":""39.651483"",""pump_perk"":""-79.961736""}",,Mon-Sun 7:00am-9:00pm,304-269-5830,,
https://www.shopnsavefood.com/,White Oak,1969 Lincoln Way,White Oak,PA,15131,US,256,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.3397861,-79.8107175,,
https://www.shopnsavefood.com/,White Oak,2904 Fifth Avenue,White Oak,PA,15131,US,257,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.3583807,-79.8300649,,
https://www.shopnsavefood.com/,Whitehall,4639 Clairton Boulevard,Pleasant Hills,PA,15236,US,226,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.3559744,-79.9796451,,
https://www.shopnsavefood.com/,Wilkins Township,3335 William Penn Highway ,Pittsburgh,PA,15235,US,96,1631,"{""gas_station"":""412-829-7370"",""active"":""412-829-7536"",""pump_perk"":""40.448253""}",,Mon-Sun 6:00am-1:00am,412-829-2900,,
https://www.shopnsavefood.com/,Williamson Express,4090 Piearsall Street,Williamson,NY,14589,US,118,1107,"{""gas_station"":""315-589-9413"",""active"":""43.232119"",""pump_perk"":""-77.185543""}",,Mon-Sun 7am-9pm,315-589-9691,,
https://www.shopnsavefood.com/,Williamsport AC&T,16504 Virginia Ave.,Williamsport,MD,21795,US,331,0,"{""gas_station"":""true"",""active"":""false"",""pump_perk"":""false""}",,39.608354,-77.797288,,
https://www.shopnsavefood.com/,Youngwood,www.jamiesonfamilymarkets.com,250 South Third Street,Youngwood,PA,US,119,1122,"{""gas_station"":""724-925-1810"",""active"":""40.2358062"",""pump_perk"":""-79.5807462""}",,15697,Mon-Sun 7am-10pm,,
https://www.shopnsavefood.com/,Youngwood,506 S. Fourth Street,Youngwood,PA,15697,US,258,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.24053,-79.50588,,
https://www.shopnsavefood.com/,Zelienople,129 N. Main Street,Zelienople,PA,16063,US,259,0,"{""gas_station"":""true"",""active"":""true"",""pump_perk"":""true""}",,40.7609,-80.10939,,
