locator_domain,location_name,street_address,city,state,zip,county_code,phone
https://www.marriott.com/hotels/travel/janap-courtyard-jackson-airport-pearl/,Courtyard Jackson Airport/Pearl,415 Riverwind Drive,Pearl,Mississippi,39208,USA,+1 601-914-4888
https://www.marriott.com/hotels/travel/aiysi-sheraton-atlantic-city-convention-center-hotel/,Sheraton Atlantic City Convention Center Hotel,Two Convention Boulevard,Atlantic City,New Jersey,08401,USA,+1 609-344-3535
https://www.marriott.com/hotels/travel/ilecy-courtyard-killeen/,Courtyard Killeen,1721 E. Central Texas Expressway (US 190),Killeen,Texas,76541,USA,+1 254-616-2000
https://www.marriott.com/hotels/travel/sdfel-fairfield-inn-and-suites-elizabethtown/,Fairfield Inn & Suites Elizabethtown,1031 Executive Drive,Elizabethtown,Kentucky,42701,USA,+1 270-769-1440
https://www.marriott.com/hotels/travel/mcifo-fairfield-inn-and-suites-kansas-city-overland-park/,Fairfield Inn & Suites Kansas City Overland Park,12440 Blue Valley Parkway,Overland Park,Kansas,66213,USA,+1 913-338-3600
https://www.marriott.com/hotels/travel/ewbfi-fairfield-inn-and-suites-new-bedford/,Fairfield Inn & Suites New Bedford,185 MacArthur Drive,New Bedford,Massachusetts,02740,USA,+1 774-634-2000
https://www.marriott.com/hotels/travel/mcibc-towneplace-suites-kansas-city-at-briarcliff/,TownePlace Suites Kansas City at Briarcliff,3950 North Mulberry Drive,Kansas City,Missouri,64116,USA,+1 816-587-4600
https://www.marriott.com/hotels/travel/stlrd-residence-inn-st-louis-downtown/,Residence Inn St. Louis Downtown,525 S. Jefferson Avenue,St. Louis,Missouri,63103,USA,+1 314-289-7500
https://www.marriott.com/hotels/travel/houdw-aloft-houston-downtown/,Aloft Houston Downtown,820 Fannin Street,Houston,Texas,77002,USA,+1 713-225-0200
https://www.marriott.com/hotels/travel/atlfs-springhill-suites-atlanta-six-flags/,SpringHill Suites Atlanta Six Flags,960 Bob Arnold Boulevard,Lithia Springs,Georgia,30122,USA,+1 770-819-9906
https://www.marriott.com/hotels/travel/hpnsh-renaissance-westchester-hotel/,Renaissance Westchester Hotel,80 West Red Oak Lane,West Harrison,New York,10604,USA,+1 914-694-5400
https://www.marriott.com/hotels/travel/fllld-fairfield-inn-and-suites-fort-lauderdale-downtown-las-olas/,Fairfield Inn & Suites Fort Lauderdale Downtown/Las Olas,30 South Federal Highway,Fort Lauderdale,Florida,33301,USA,+1 954-713-0400
https://www.marriott.com/hotels/travel/sannm-residence-inn-san-diego-rancho-bernardo-scripps-poway/,Residence Inn San Diego Rancho Bernardo/Scripps Poway,12011 Scripps Highlands Drive,San Diego,California,92131,USA,+1 858-635-5724
https://www.marriott.com/hotels/travel/evvts-towneplace-suites-vincennes/,TownePlace Suites Vincennes,1320 Willow Street,Vincennes,Indiana,47591,USA,+1 812-255-1500
https://www.marriott.com/hotels/travel/spach-courtyard-spartanburg/,Courtyard Spartanburg,110 Mobile Drive,Spartanburg,South Carolina,29303,USA,+1 864-585-2400
https://www.marriott.com/hotels/travel/chiow-the-westin-chicago-north-shore/,The Westin Chicago North Shore,601 N. Milwaukee Avenue,Wheeling,Illinois,60090,USA,+1 847-777-6500
https://www.marriott.com/hotels/travel/atlfi-fairfield-inn-and-suites-atlanta-alpharetta/,Fairfield Inn & Suites Atlanta Alpharetta,11385 Haynes Bridge Road,Alpharetta,Georgia,30009,USA,+1 770-663-4000
https://www.marriott.com/hotels/travel/bhmbb-fairfield-inn-and-suites-birmingham-bessemer/,Fairfield Inn & Suites Birmingham Bessemer,4980 Academy Court,Bessemer,Alabama,35022,USA,+1 205-277-1700
https://www.marriott.com/hotels/travel/gspgv-residence-inn-greenville/,Residence Inn Greenville,80 Carolina Point Parkway,Greenville,South Carolina,29607,USA,+1 864-297-5000
https://www.marriott.com/hotels/travel/cmhcw-courtyard-columbus-worthington/,Courtyard Columbus Worthington,7411 Vantage Drive,Columbus,Ohio,43235,USA,+1 614-436-7070
https://www.marriott.com/hotels/travel/nycme-courtyard-new-york-manhattan-midtown-east/,Courtyard New York Manhattan/Midtown East,866 Third Avenue,New York,New York,10022,USA,+1 212-644-1300
https://www.marriott.com/hotels/travel/fsdri-residence-inn-sioux-falls/,Residence Inn Sioux Falls,4509 W. Empire Place,Sioux Falls,South Dakota,57106,USA,+1 605-361-2202
https://www.marriott.com/hotels/travel/mvnfi-fairfield-inn-and-suites-mount-vernon-rend-lake/,Fairfield Inn & Suites Mount Vernon Rend Lake,217 Potomac Blvd.,Mount Vernon,Illinois,62864,USA,+1 618-244-2300
https://www.marriott.com/hotels/travel/wasag-the-westin-arlington-gateway/,The Westin Arlington Gateway,801 North Glebe Road,Arlington,Virginia,22203,USA,+1 703-717-6200
https://www.marriott.com/hotels/travel/elpse-springhill-suites-el-paso/,SpringHill Suites El Paso,7518 Remcon Circle,El Paso,Texas,79912,USA,+1 915-845-7400
https://www.marriott.com/hotels/travel/nycri-residence-inn-new-york-manhattan-times-square/,Residence Inn New York Manhattan/Times Square,1033 Avenue of the Americas,New York,New York,10018,USA,+1 212-768-0007
https://www.marriott.com/hotels/travel/chiwa-the-westin-ohare/,The Westin O'Hare,6100 North River Road,Rosemont,Illinois,60018,USA,+1 847-698-6000
https://www.marriott.com/hotels/travel/avlnc-fairfield-inn-asheville-airport/,Fairfield Inn Asheville Airport,31 Airport Park Road,Fletcher,North Carolina,28732,USA,+1 828-684-1144
https://www.marriott.com/hotels/travel/cllal-aloft-college-station/,Aloft College Station,1150 University Drive East,College Station,Texas,77840,USA,+1 979-704-6400
https://www.marriott.com/hotels/travel/santr-the-inn-at-rancho-santa-fe-a-tribute-portfolio-resort-and-spa/,"The Inn at Rancho Santa Fe, a Tribute Portfolio Resort & Spa",5951 Linea Del Cielo,Rancho Santa Fe,California,92067,USA,+1 858-756-1131
https://www.marriott.com/hotels/travel/sansb-courtyard-san-diego-del-mar-solana-beach/,Courtyard San Diego Del Mar/Solana Beach,717 South Highway 101,Solana Beach,California,92075,USA,+1 858-792-8200
https://www.marriott.com/hotels/travel/lihkn-marriotts-kauai-lagoons-kalanipuu/,Marriott's Kauai Lagoons - Kalanipu'u,"3325 Holokawelu Way, Marriott Vacation Club Hawaii Tax ID # TA-070-692-2496-05",Lihue - Kauai,Hawaii,96766,USA,+1 808-632-8202
https://www.marriott.com/hotels/travel/seapp-fairfield-inn-and-suites-tacoma-puyallup/,Fairfield Inn & Suites Tacoma Puyallup,202 15th Avenue SW,Puyallup,Washington,98371,USA,+1 253-770-3100
https://www.marriott.com/hotels/travel/indfi-fairfield-inn-indianapolis-south/,Fairfield Inn Indianapolis South,4504 Southport Crossing Drive,Indianapolis,Indiana,46237,USA,+1 317-888-5535
https://www.marriott.com/hotels/travel/laxam-fairfield-inn-anaheim-hills-orange-county/,Fairfield Inn Anaheim Hills Orange County,201 North Via Cortez,Anaheim Hills,California,92807,USA,+1 714-921-1100
https://www.marriott.com/hotels/travel/laxht-towneplace-suites-los-angeles-lax-manhattan-beach/,TownePlace Suites Los Angeles LAX/Manhattan Beach,14400 Aviation Boulevard,Hawthorne,California,90250,USA,+1 310-725-9696
https://www.marriott.com/hotels/travel/egeri-residence-inn-glenwood-springs/,Residence Inn Glenwood Springs,125 Wulfsohn Road,Glenwood Springs,Colorado,81601,USA,+1 970-928-0900
https://www.marriott.com/hotels/travel/chimt-four-points-mount-prospect-ohare/,Four Points by Sheraton Mount Prospect O’Hare,2200 South Elmhurst Road,Mount Prospect,Illinois,60056,USA,+1 847-290-0909
https://www.marriott.com/hotels/travel/seadt-springhill-suites-seattle-downtown-south-lake-union/,SpringHill Suites Seattle Downtown/South Lake Union,1800 Yale Avenue,Seattle,Washington,98101,USA,+1 206-254-0500
https://www.marriott.com/hotels/travel/mspmw-residence-inn-minneapolis-downtown-at-the-depot/,Residence Inn Minneapolis Downtown at The Depot,425 South Second Street,Minneapolis,Minnesota,55401,USA,+1 612-340-1300
https://www.marriott.com/hotels/travel/orfdt-courtyard-norfolk-downtown/,Courtyard Norfolk Downtown,520 Plume Street,Norfolk,Virginia,23510,USA,+1 757-963-6000
https://www.marriott.com/hotels/travel/hzlfi-fairfield-inn-and-suites-hazleton/,Fairfield Inn & Suites Hazleton,1 Woodbine St,Hazleton,Pennsylvania,18202,USA,+1 570-453-0300
https://www.marriott.com/hotels/travel/tpafi-fairfield-inn-and-suites-tampa-brandon/,Fairfield Inn & Suites Tampa Brandon,10150 Palm River Road,Tampa,Florida,33619,USA,+1 813-661-9719
https://www.marriott.com/hotels/travel/atltn-towneplace-suites-atlanta-norcross-peachtree-corners/,TownePlace Suites Atlanta Norcross/Peachtree Corners,6640 Bay Circle,Norcross,Georgia,30071,USA,+1 770-447-8446
https://www.marriott.com/hotels/travel/chist-chicago-marriott-suites-ohare/,Chicago Marriott Suites O'Hare,6155 North River Road,Rosemont,Illinois,60018,USA,+1 847-696-4400
https://www.marriott.com/hotels/travel/bosrw-residence-inn-boston-westford/,Residence Inn Boston Westford,7 Lan Drive,Westford,Massachusetts,01886,USA,+1 978-392-1407
https://www.marriott.com/hotels/travel/miaco-residence-inn-miami-coconut-grove/,Residence Inn Miami Coconut Grove,2835 Tigertail Avenue,Coconut Grove,Florida,33133,USA,+1 305-285-9303
https://www.marriott.com/hotels/travel/hvncy-courtyard-waterbury-downtown/,Courtyard Waterbury Downtown,63 Grand Street,Waterbury,Connecticut,06702,USA,+1 203-596-1000
https://www.marriott.com/hotels/travel/mcoll-courtyard-orlando-altamonte-springs-maitland/,Courtyard Orlando Altamonte Springs/Maitland,1750 Pembrook Drive,Orlando,Florida,32810,USA,+1 407-659-9100
https://www.marriott.com/hotels/travel/snafc-courtyard-huntington-beach-fountain-valley/,Courtyard Huntington Beach Fountain Valley,9950 Slater Avenue,Fountain Valley,California,92708,USA,+1 714-968-5775
https://www.marriott.com/hotels/travel/bnagv-courtyard-nashville-goodlettsville/,Courtyard Nashville Goodlettsville,865 Conference Drive,Goodlettsville,Tennessee,37072,USA,+1 615-851-3000
https://www.marriott.com/hotels/travel/indtk-towneplace-suites-indianapolis-keystone/,TownePlace Suites Indianapolis Keystone,8468 Union Chapel Road,Indianapolis,Indiana,46240,USA,+1 317-255-3700
https://www.marriott.com/hotels/travel/sfowh-w-san-francisco/,W San Francisco,181 3rd Street,San Francisco,California,94103,USA,+1 415-777-5300
https://www.marriott.com/hotels/travel/dsmcw-courtyard-des-moines-west-jordan-creek/,Courtyard Des Moines West/Jordan Creek,410 S. 68th Street,West Des Moines,Iowa,50266,USA,+1 515-223-9800
https://www.marriott.com/hotels/travel/sfosm-residence-inn-san-francisco-airport-san-mateo/,Residence Inn San Francisco Airport/San Mateo,2000 Winward Way,San Mateo,California,94404,USA,+1 650-574-4700
https://www.marriott.com/hotels/travel/slccd-courtyard-salt-lake-city-downtown/,Courtyard Salt Lake City Downtown,345 West 100 South,Salt Lake City,Utah,84101,USA,+1 385-290-6500
https://www.marriott.com/hotels/travel/houha-springhill-suites-houston-hobby-airport/,SpringHill Suites Houston Hobby Airport,7922 Mosley Road,Houston,Texas,77061,USA,+1 713-943-1713
https://www.marriott.com/hotels/travel/mcora-renaissance-orlando-airport-hotel/,Renaissance Orlando Airport Hotel,5445 Forbes Place,Orlando,Florida,32812,USA,+1 407-240-1000
https://www.marriott.com/hotels/travel/houcr-fairfield-inn-and-suites-houston-conroe-near-the-woodlands/,Fairfield Inn & Suites Houston Conroe Near The Woodlands®,3010 Interstate 45 North,Conroe,Texas,77303,USA,+1 936-756-3040
https://www.marriott.com/hotels/travel/hvnun-fairfield-inn-and-suites-uncasville/,Fairfield Inn & Suites Uncasville,2255 Norwich New London Turnpike,Uncasville,Connecticut,06382,USA,+1 860-848-0660
https://www.marriott.com/hotels/travel/azofw-fairfield-inn-kalamazoo-west/,Fairfield Inn Kalamazoo West,6420 Cracker Barrel Drive,Kalamazoo,Michigan,49009,USA,+1 269-353-6400
https://www.marriott.com/hotels/travel/deniv-courtyard-denver-south-park-meadows-mall/,Courtyard Denver South/Park Meadows Mall,8320 S Valley Hwy,Englewood,Colorado,80112,USA,+1 720-895-0300
https://www.marriott.com/hotels/travel/sacfv-fairfield-inn-vacaville/,Fairfield Inn Vacaville,370 Orange Drive,Vacaville,California,95687,USA,+1 707-469-0800
https://www.marriott.com/hotels/travel/bwiwm-residence-inn-baltimore-white-marsh/,Residence Inn Baltimore White Marsh,4980 Mercantile Rd,Baltimore,Maryland,21236,USA,+1 410-933-9554
https://www.marriott.com/hotels/travel/okcno-courtyard-norman/,Courtyard Norman,770 Copperfield Drive,Norman,Oklahoma,73072,USA,+1 405-701-8900
https://www.marriott.com/hotels/travel/harts-towneplace-suites-harrisburg-hershey/,TownePlace Suites Harrisburg Hershey,450 Friendship Road,Harrisburg,Pennsylvania,17111,USA,+1 717-558-0200
https://www.marriott.com/hotels/travel/elpce-courtyard-el-paso-east-i-10/,Courtyard El Paso East/I-10,12065 Gateway West Boulevard,El Paso,Texas,79936,USA,+1 915-859-3336
https://www.marriott.com/hotels/travel/mobri-residence-inn-mobile/,Residence Inn Mobile,950 West I 65 Service Road South,Mobile,Alabama,36609,USA,+1 251-304-0570
https://www.marriott.com/hotels/travel/atlxr-the-st-regis-atlanta/,The St. Regis Atlanta,Eighty-Eight West Paces Ferry Road,Atlanta,Georgia,30305,USA,+1 404-563-7900
https://www.marriott.com/hotels/travel/dalwl-dallas-fort-worth-marriott-solana/,Dallas/Fort Worth Marriott Solana,"1301 Solana Boulevard, Building 3",Westlake,Texas,76262,USA,+1 817-430-5000
https://www.marriott.com/hotels/travel/stlfw-fairfield-inn-and-suites-st-louis-westport/,Fairfield Inn & Suites St. Louis Westport,11918 Westline Industrial Drive,St Louis,Missouri,63146,USA,+1 314-762-1630
https://www.marriott.com/hotels/travel/abyfx-fairfield-inn-and-suites-cordele/,Fairfield Inn & Suites Cordele,2001 16th Avenue East,Cordele,Georgia,31015,USA,+1 229-273-0042
https://www.marriott.com/hotels/travel/bwicl-courtyard-columbia/,Courtyard Columbia,8910 Stanford Boulevard,Columbia,Maryland,21045,USA,+1 410-290-0002
https://www.marriott.com/hotels/travel/chimb-le-meridien-chicago-oakbrook-center/,Le Méridien Chicago - Oakbrook Center,2100 Spring Road,Oak Brook,Illinois,60523,USA,+1 630-368-9900
https://www.marriott.com/hotels/travel/hhhht-marriotts-harbour-club/,Marriott's Harbour Club,144 Lighthouse Road,Hilton Head Island,South Carolina,29928,USA,+1 843-363-3020
https://www.marriott.com/hotels/travel/rowfi-fairfield-inn-and-suites-roswell/,Fairfield Inn & Suites Roswell,1201 North Main,Roswell,New Mexico,88201,USA,+1 575-624-1300
https://www.marriott.com/hotels/travel/mobfi-fairfield-inn-and-suites-mobile/,Fairfield Inn & Suites Mobile,950-A West I-65 Service Road South,Mobile,Alabama,36609,USA,+1 251-316-0029
https://www.marriott.com/hotels/travel/gupsh-springhill-suites-gallup/,SpringHill Suites Gallup,1105 West Lincoln Avenue,Gallup,New Mexico,87301,USA,+1 505-726-9940
https://www.marriott.com/hotels/travel/ewrde-delta-hotels-basking-ridge/,Delta Hotels Basking Ridge,80 Allen Road,Basking Ridge,New Jersey,07920,USA,+1 908-580-1300
https://www.marriott.com/hotels/travel/bosdt-courtyard-boston-copley-square/,Courtyard Boston Copley Square,88 Exeter Street,Boston,Massachusetts,02116,USA,+1 617-437-9300
https://www.marriott.com/hotels/travel/ricch-fairfield-inn-richmond-chester/,Fairfield Inn Richmond Chester,12400 Redwater Creek Road,Chester,Virginia,23831,USA,+1 804-778-7500
https://www.marriott.com/hotels/travel/clebe-aloft-beachwood/,Aloft Cleveland Beachwood,1010 Eaton Boulevard,Beachwood,Ohio,44122,USA,+1 216-595-0900
https://www.marriott.com/hotels/travel/cleap-cleveland-airport-marriott/,Cleveland Airport Marriott,4277 West 150th Street,Cleveland,Ohio,44135,USA,+1 216-252-5333
https://www.marriott.com/hotels/travel/dalwe-springhill-suites-dallas-downtown-west-end/,SpringHill Suites Dallas Downtown/West End,1907 N. Lamar St,Dallas,Texas,75202,USA,+1 214-999-0500
https://www.marriott.com/hotels/travel/cvgsh-springhill-suites-cincinnati-northeast-mason/,SpringHill Suites Cincinnati Northeast/Mason,9365 Waterstone Blvd.,Cincinnati,Ohio,45249,USA,+1 513-683-7797
https://www.marriott.com/hotels/travel/mgwcy-courtyard-morgantown/,Courtyard Morgantown,460 Courtyard Street,Morgantown,West Virginia,26501,USA,+1 304-599-1080
https://www.marriott.com/hotels/travel/roabl-courtyard-blacksburg/,Courtyard Blacksburg,105 Southpark Drive,Blacksburg,Virginia,24060,USA,+1 540-552-5222
https://www.marriott.com/hotels/travel/cnmts-towneplace-suites-carlsbad/,TownePlace Suites Carlsbad,311 Pompa St.,Carlsbad,New Mexico,88220,USA,+1 575-689-8850
https://www.marriott.com/hotels/travel/bdrsh-springhill-suites-milford/,SpringHill Suites Milford,50 Rowe Avenue,Milford,Connecticut,06460,USA,+1 203-283-0200
https://www.marriott.com/hotels/travel/grdfi-fairfield-inn-and-suites-greenwood/,Fairfield Inn & Suites Greenwood,527 Bypass 72 NW,Greenwood,South Carolina,29649,USA,+1 864-330-3300
https://www.marriott.com/hotels/travel/bossy-fairfield-inn-boston-sudbury/,Fairfield Inn Boston Sudbury,738 Boston Post Road,Sudbury,Massachusetts,01776,USA,+1 978-443-2223
https://www.marriott.com/hotels/travel/rduas-the-stateview-hotel-autograph-collection/,"The StateView Hotel, Autograph Collection",2451 Alumni Drive,Raleigh,North Carolina,27606,USA,+1 919-743-0055
https://www.marriott.com/hotels/travel/stjfi-fairfield-inn-and-suites-st-joseph/,Fairfield Inn & Suites St. Joseph,4779 Tuscany Drive,St Joseph,Missouri,64506,USA,+1 816-232-2700
https://www.marriott.com/hotels/travel/satsg-towneplace-suites-seguin/,TownePlace Suites Seguin,2732 Jay Road,Seguin,Texas,78155,USA,+1 830-379-2400
https://www.marriott.com/hotels/travel/intje-fairfield-inn-and-suites-elkin-jonesville/,Fairfield Inn & Suites Elkin Jonesville,628 CC Camp Road /268 Bypass,Elkin,North Carolina,28621,USA,+1 336-353-2008
https://www.marriott.com/hotels/travel/ctdak-hotel-paseo-autograph-collection/,"HOTEL PASEO, Autograph Collection",45-400 Larkspur Lane,Palm Desert,California,92260,USA,+1 760-340-9001
https://www.marriott.com/hotels/travel/miaem-element-miami-doral/,Element Miami Doral,3285 NW 107th Avenue,Miami,Florida,33172,USA,+1 786-272-7250
https://www.marriott.com/hotels/travel/tuldt-fairfield-inn-and-suites-tulsa-downtown/,Fairfield Inn & Suites Tulsa Downtown,111 North Main Street,Tulsa,Oklahoma,74103,USA,+1 918-879-1800
https://www.marriott.com/hotels/travel/ausap-austin-marriott-south/,Austin Marriott South,4415 South IH-35,Austin,Texas,78744,USA,+1 512-441-7900
https://www.marriott.com/hotels/travel/mluru-courtyard-ruston/,Courtyard Ruston,1309 Maxwell Boulevard,Ruston,Louisiana,71270,USA,+1 318-254-0067
https://www.marriott.com/hotels/travel/bosdh-fairfield-inn-boston-dedham/,Fairfield Inn Boston Dedham,235 Elm Street,Dedham,Massachusetts,02026,USA,+1 781-326-6700
https://www.marriott.com/hotels/travel/nycff-fairfield-inn-and-suites-new-york-queens-fresh-meadows/,Fairfield Inn & Suites New York Queens/Fresh Meadows,183-31 Horace Harding Expressway,Fresh Meadows,New York,11365,USA,+1 718-746-7230
https://www.marriott.com/hotels/travel/floht-fairfield-inn-hartsville/,Fairfield Inn Hartsville,200 South 4th Street,Hartsville,South Carolina,29550,USA,+1 843-332-9898
https://www.marriott.com/hotels/travel/bdlwd-courtyard-hartford-windsor/,Courtyard Hartford Windsor,1 Day Hill Road,Windsor,Connecticut,06095 1706,USA,+1 860-683-0022
https://www.marriott.com/hotels/travel/chily-the-westin-lombard-yorktown-center/,The Westin Chicago Lombard,70 Yorktown Center,Lombard,Illinois,60148,USA,+1 630-719-8000
https://www.marriott.com/hotels/travel/bufbd-buffalo-marriott-harborcenter/,Buffalo Marriott HARBORCENTER,95 Main Street,Buffalo,New York,14203,USA,+1 716-852-0049
https://www.marriott.com/hotels/travel/satcd-courtyard-san-antonio-downtown-market-square/,Courtyard San Antonio Downtown/Market Square,600 Santa Rosa South,San Antonio,Texas,78204,USA,+1 210-229-9449
https://www.marriott.com/hotels/travel/dtwft-fairfield-inn-and-suites-detroit-troy/,Fairfield Inn & Suites Detroit Troy,225 Stephenson Highway,Troy,Michigan,48083,USA,+1 248-588-2000
https://www.marriott.com/hotels/travel/mciun-fairfield-inn-kansas-city-downtown-union-hill/,Fairfield Inn Kansas City Downtown/Union Hill,3001 Main Street,Kansas City,Missouri,64108,USA,+1 816-931-5700
https://www.marriott.com/hotels/travel/satse-fairfield-inn-and-suites-san-antonio-brooks-city-base/,Fairfield Inn & Suites San Antonio Brooks City Base,3234 Goliad Road,San Antonio,Texas,78223,USA,+1 210-293-7400
https://www.marriott.com/hotels/travel/atwri-residence-inn-appleton/,Residence Inn Appleton,310 Metro Drive,Appleton,Wisconsin,54913,USA,+1 920-954-0570
https://www.marriott.com/hotels/travel/dtwca-courtyard-detroit-metro-airport-romulus/,Courtyard Detroit Metro Airport Romulus,30653 Flynn Drive,Romulus,Michigan,48174,USA,+1 734-721-3200
https://www.marriott.com/hotels/travel/cltul-aloft-charlotte-uptown-at-the-epicentre/,Aloft Charlotte Uptown at the EpiCentre,210  East Trade Street,Charlotte,North Carolina,28202,USA,+1 704-333-1999
https://www.marriott.com/hotels/travel/atlgi-springhill-suites-atlanta-airport-gateway/,SpringHill Suites Atlanta Airport Gateway,2091 Convention Center Concourse,College Park,Georgia,30337,USA,+1 770-907-8880
https://www.marriott.com/hotels/travel/aussn-springhill-suites-austin-northwest-the-domain-area/,SpringHill Suites Austin Northwest/The Domain Area,10936 Stonelake Blvd.,Austin,Texas,78759,USA,+1 512-349-0444
https://www.marriott.com/hotels/travel/cvgfl-courtyard-cincinnati-airport-south-florence/,Courtyard Cincinnati Airport South/Florence,46 Cavalier Boulevard/Turfway Rd & I-75,Florence,Kentucky,41042,USA,+1 859-371-6464
https://www.marriott.com/hotels/travel/bhmtv-courtyard-birmingham-trussville/,Courtyard Birmingham Trussville,3665 Roosevelt Blvd,Birmingham,Alabama,35235,USA,+1 205-661-2280
https://www.marriott.com/hotels/travel/houeg-houston-marriott-energy-corridor/,Houston Marriott Energy Corridor,16011 Katy Freeway,Houston,Texas,77094,USA,+1 281-829-5525
https://www.marriott.com/hotels/travel/okcfp-four-points-oklahoma-city-quail-springs/,Four Points by Sheraton Oklahoma City Quail Springs,3117 NW 137th Street,Oklahoma City,Oklahoma,73134,USA,+1 405-418-8448
https://www.marriott.com/hotels/travel/sdfjf-fairfield-inn-and-suites-louisville-north/,Fairfield Inn & Suites Louisville North,619 North Shore Drive,Jeffersonville,Indiana,47130,USA,+1 812-280-8220
https://www.marriott.com/hotels/travel/dtwde-delta-hotels-detroit-metro-airport/,Delta Hotels Detroit Metro Airport,31500 Wick Road,Romulus,Michigan,48174,USA,+1 734-721-3315
https://www.marriott.com/hotels/travel/daltx-towneplace-suites-dallas-downtown/,TownePlace Suites Dallas Downtown,555 Evergreen Street,Dallas,Texas,75201,USA,+1 214-749-5155
https://www.marriott.com/hotels/travel/tclsh-springhill-suites-tuscaloosa/,SpringHill Suites Tuscaloosa,4020 Greensboro Avenue,Tuscaloosa,Alabama,35405,USA,+1 205-750-2003
https://www.marriott.com/hotels/travel/cvgsb-springhill-suites-cincinnati-blue-ash/,SpringHill Suites Cincinnati Blue Ash,4650 Creek Road,Cincinnati,Ohio,45242,USA,+1 513-793-1000
https://www.marriott.com/hotels/travel/snaad-springhill-suites-at-anaheim-resort-convention-center/,SpringHill Suites at Anaheim Resort/Convention Center,1801 South Harbor Boulevard,Anaheim,California,92802,USA,+1 714-533-2101
https://www.marriott.com/hotels/travel/dfwch-courtyard-fort-worth-university-drive/,Courtyard Fort Worth University Drive,3150 Riverfront Drive,Fort Worth,Texas,76107,USA,+1 817-335-1300
https://www.marriott.com/hotels/travel/phlml-courtyard-mt-laurel-cherry-hill/,Courtyard Mt. Laurel Cherry Hill,1000 Century Parkway,Mount Laurel,New Jersey,08054,USA,+1 856-273-4400
https://www.marriott.com/hotels/travel/janwi-the-westin-jackson/,The Westin Jackson,407 South Congress Street,Jackson,Mississippi,39201,USA,+1 601-968-8200
https://www.marriott.com/hotels/travel/slcdp-springhill-suites-salt-lake-city-draper/,SpringHill Suites Salt Lake City Draper,12111 South State Street,Draper,Utah,84020,USA,+1 801-572-1800
https://www.marriott.com/hotels/travel/sqipr-fairfield-inn-and-suites-peru/,Fairfield Inn & Suites Peru,4385 Venture Drive,Peru,Illinois,61354,USA,+1 815-223-7458
https://www.marriott.com/hotels/travel/clein-residence-inn-cleveland-independence/,Residence Inn Cleveland Independence,5101 West Creek Road,Independence,Ohio,44131,USA,+1 216-520-1450
https://www.marriott.com/hotels/travel/austl-aloft-austin-northwest/,Aloft Austin Northwest,14020 US Highway 183,Austin,Texas,78717,USA,+1 512-219-0267
https://www.marriott.com/hotels/travel/mciak-the-raphael-hotel-autograph-collection/,"The Raphael Hotel, Autograph Collection",325 Ward Parkway,Kansas City,Missouri,64112,USA,+1 816-756-3800
https://www.marriott.com/hotels/travel/seaps-courtyard-seattle-downtown-pioneer-square/,Courtyard Seattle Downtown/Pioneer Square,612 2nd Avenue,Seattle,Washington,98104,USA,+1 206-625-1111
https://www.marriott.com/hotels/travel/foeto-fairfield-inn-topeka/,Fairfield Inn Topeka,1530 SW Westport Drive,Topeka,Kansas,66604,USA,+1 785-273-6800
https://www.marriott.com/hotels/travel/memss-springhill-suites-memphis-east-galleria/,SpringHill Suites Memphis East/Galleria,2800 New Brunswick Road,Memphis,Tennessee,38133,USA,+1 901-380-9700
https://www.marriott.com/hotels/travel/rstcy-courtyard-rochester-mayo-clinic-area-saint-marys/,Courtyard Rochester Mayo Clinic Area/Saint Marys,161 13th Ave. SW,Rochester,Minnesota,55902,USA,+1 507-536-0040
https://www.marriott.com/hotels/travel/shvsh-springhill-suites-shreveport-bossier-city-louisiana-downs/,SpringHill Suites Shreveport-Bossier City/Louisiana Downs,8010 E. Texas Street,Bossier City,Louisiana,71111-7016,USA,+1 318-747-7772
https://www.marriott.com/hotels/travel/msyms-sheraton-metairie-new-orleans-hotel/,Sheraton Metairie - New Orleans Hotel,Four Galleria Boulevard,Metairie,Louisiana,70001,USA,+1 504-837-6707
https://www.marriott.com/hotels/travel/seadp-fairfield-inn-and-suites-tacoma-dupont/,Fairfield Inn & Suites Tacoma DuPont,1515 Wilmington Drive,DuPont,Washington,98327,USA,+1 360-334-3314
https://www.marriott.com/hotels/travel/sgfbr-residence-inn-branson/,Residence Inn Branson,280 Wildwood Drive South,Branson,Missouri,65616,USA,+1 417-336-4077
https://www.marriott.com/hotels/travel/olmts-towneplace-suites-olympia/,TownePlace Suites Olympia,900 Capitol Way South,Olympia,Washington,98501,USA,+1 360-753-8770
https://www.marriott.com/hotels/travel/gjtcy-courtyard-grand-junction/,Courtyard Grand Junction,765 Horizon Drive,Grand Junction,Colorado,81506,USA,+1 970-263-4414
https://www.marriott.com/hotels/travel/mkeal-aloft-milwaukee-downtown/,Aloft Milwaukee Downtown,1230 Old World Third Street,Milwaukee,Wisconsin,53212,USA,+1 414-226-0122
https://www.marriott.com/hotels/travel/indcs-courtyard-indianapolis-castleton/,Courtyard Indianapolis Castleton,8670 Allisonville Road,Indianapolis,Indiana,46250,USA,+1 317-576-9559
https://www.marriott.com/hotels/travel/houcy-courtyard-houston-brookhollow/,Courtyard Houston Brookhollow,2504 North Loop West,Houston,Texas,77092,USA,+1 713-688-7711
