"locator_domain","location_name","street_address","city","state","zip","country_code","store_number","phone","location_type","latitude","longitude","hours_of_operation"
"http://www.redapplestores.com/locations.htm","Red Apple - Biggar,SK","102 Main Street","Biggar","SK","S0K 0M0","CA","35","306-948-3849","<MISSING>","52.0540252","-107.9864666","Sunday-opens:10:00-closes:18:00|Monday-opens:9:00-closes:19:00|Tuesday-opens:9:00-closes:19:00|Wednesday-opens:9:00-closes:19:00|Thursday-opens:9:00-closes:19:00|Friday-opens:9:00-closes:21:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Canora,SK","310 Main St.","Canora","SK","S0A 0L0","CA","78","306-563-4524","<MISSING>","51.6349507","-102.4369044","Sunday-opens:10:00-closes:18:00|Monday-opens:09:00-closes:20:00|Tuesday-opens:09:00-closes:20:00|Wednesday-opens:09:00-closes:20:00|Thursday-opens:09:00-closes:20:00|Friday-opens:09:00-closes:20:00|Saturday-opens:09:00-closes:20:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Carlyle,SK","203 Main St.","Carlyle","SK","S0C 0R0","CA","13","306-453-6079","<MISSING>","49.6337397","-102.2670709","Sunday-opens:10:00-closes:18:00|Monday-opens:9:00-closes:19:00|Tuesday-opens:9:00-closes:19:00|Wednesday-opens:9:00-closes:19:00|Thursday-opens:09:00-closes:20:00|Friday-opens:09:00-closes:20:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Esterhazy,SK","500 - Veterans Ave.","Esterhazy","SK","S0A 0X0","CA","45","306-745-2131","<MISSING>","50.6550407","-102.0784372","Sunday-opens:10:00-closes:18:00|Monday-opens:9:00-closes:19:00|Tuesday-opens:9:00-closes:19:00|Wednesday-opens:9:00-closes:19:00|Thursday-opens:9:00-closes:19:00|Friday-opens:9:00-closes:21:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Fort Qu'Appelle,SK","402-420 Broadway Street East","Fort Qu'Appelle","SK","S0G 1S0","CA","100","306-332-1883","<MISSING>","50.7696417","-103.790336","Sunday-opens:10:00-closes:18:00|Monday-opens:9:00-closes:20:00|Tuesday-opens:9:00-closes:20:00|Wednesday-opens:9:00-closes:20:00|Thursday-opens:9:00-closes:20:00|Friday-opens:9:00-closes:20:00|Saturday-opens:09:00-closes:20:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Hudson Bay,SK","202 Churchill St.","Hudson Bay","SK","S0E 0Y0","CA","36","306-865-3465","<MISSING>","52.8621084","-102.3896265","Sunday-opens:10:00-closes:18:00|Monday-opens:9:00-closes:19:00|Tuesday-opens:9:00-closes:19:00|Wednesday-opens:9:00-closes:19:00|Thursday-opens:9:00-closes:19:00|Friday-opens:9:00-closes:21:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Kelvington,SK","114 MainSt.","Kelvington","SK","S0A 1W0","CA","146","306-327-1225","<MISSING>","52.1630043","-103.5226462","Sunday-opens:10:00-closes:18:00|Monday-opens:9:00-closes:19:00|Tuesday-opens:9:00-closes:19:00|Wednesday-opens:9:00-closes:19:00|Thursday-opens:9:00-closes:19:00|Friday-opens:9:00-closes:21:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - La Ronge,SK","1204 La Ronge Avenue","La Ronge","SK","S0J 1L0","CA","86","306-425-3310","<MISSING>","55.1036042","-105.2842292","Sunday-opens:10:00-closes:18:00|Monday-opens:09:00-closes:21:00|Tuesday-opens:09:00-closes:21:00|Wednesday-opens:09:00-closes:21:00|Thursday-opens:09:00-closes:21:00|Friday-opens:09:00-closes:21:00|Saturday-opens:09:00-closes:21:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Maple Creek,SK","217 Jasper Street","Maple Creek","SK","S0N 1N0","CA","72","306-662-2250","<MISSING>","49.9067436","-109.4795495","Sunday-opens:10:00-closes:18:00|Monday-opens:09:00-closes:20:00|Tuesday-opens:09:00-closes:20:00|Wednesday-opens:09:00-closes:20:00|Thursday-opens:09:00-closes:20:00|Friday-opens:09:00-closes:20:00|Saturday-opens:09:00-closes:20:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Meadow Lake,SK","800 - 9th Street West","Meadow Lake","SK","S9X 1Z1","CA","141","306-234-2218","<MISSING>","54.1237651","-108.4506362","Sunday-opens:10:00-closes:18:00|Monday-opens:09:00-closes:21:00|Tuesday-opens:09:00-closes:21:00|Wednesday-opens:09:00-closes:21:00|Thursday-opens:09:00-closes:21:00|Friday-opens:9:00-closes:21:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Melfort,SK","410 Main St.","Melfort","SK","S0E 1A0","CA","81","306-752-3434","<MISSING>","52.8628956","-104.6091619","Sunday-opens:10:00-closes:18:00|Monday-opens:09:00-closes:19:00|Tuesday-opens:09:00-closes:19:00|Wednesday-opens:09:00-closes:19:00|Thursday-opens:09:00-closes:19:00|Friday-opens:09:00-closes:21:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Melville,SK","166 Second Ave West","Melville","SK","S0A 2P0","CA","58","306-728-5632","<MISSING>","50.9279798","-102.808133","Sunday-opens:10:00-closes:18:00|Monday-opens:9:00-closes:19:00|Tuesday-opens:9:00-closes:19:00|Wednesday-opens:9:00-closes:19:00|Thursday-opens:9:00-closes:19:00|Friday-opens:9:00-closes:21:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Moosomin,SK","603 Birtle Street","Moosomin","SK","S0G 3N0","CA","5","306-435-2481","<MISSING>","50.1462595","-101.6678627","Sunday-opens:10:00-closes:18:00|Monday-opens:9:00-closes:19:00|Tuesday-opens:9:00-closes:19:00|Wednesday-opens:9:00-closes:19:00|Thursday-opens:9:00-closes:19:00|Friday-opens:9:00-closes:21:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Nipawin,SK","200-1st Avenue East","Nipawin","SK","S0E 1E0","CA","76","306-862-5736","<MISSING>","53.3628294","-104.0156581","Sunday-opens:10:00-closes:18:00|Monday-opens:09:00-closes:21:00|Tuesday-opens:09:00-closes:21:00|Wednesday-opens:09:00-closes:21:00|Thursday-opens:09:00-closes:21:00|Friday-opens:9:00-closes:21:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Outlook,SK","305 Saskatchewan Avenue East","Outlook","SK","S0L 2N0","CA","121","306-867-2161","<MISSING>","51.4882602","-107.0503012","Sunday-opens:10:00-closes:18:00|Monday-opens:9:00-closes:19:00|Tuesday-opens:9:00-closes:19:00|Wednesday-opens:9:00-closes:19:00|Thursday-opens:9:00-closes:19:00|Friday-opens:9:00-closes:21:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Rosetown,SK","109 Main St.","Rosetown","SK","S0L 2V0","CA","68","306-882-1313","<MISSING>","51.5497739","-107.9905469","Sunday-opens:10:00-closes:18:00|Monday-opens:9:00-closes:19:00|Tuesday-opens:9:00-closes:19:00|Wednesday-opens:9:00-closes:19:00|Thursday-opens:9:00-closes:19:00|Friday-opens:9:00-closes:21:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Shaunavon,SK","182-3rd Avenue West","Shaunavon","SK","S0N 2M0","CA","22","306-297-2228","<MISSING>","49.6454942","-108.4099783","Sunday-opens:10:00-closes:18:00|Monday-opens:9:00-closes:19:00|Tuesday-opens:9:00-closes:19:00|Wednesday-opens:9:00-closes:19:00|Thursday-opens:9:00-closes:19:00|Friday-opens:9:00-closes:21:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Tisdale,SK","1219-100th Street","Tisdale","SK","S0E 1T0","CA","106","306-873-2959","<MISSING>","52.8504055","-104.0477344","Sunday-opens:10:00-closes:18:00|Monday-opens:09:00-closes:21:00|Tuesday-opens:09:00-closes:21:00|Wednesday-opens:09:00-closes:21:00|Thursday-opens:09:00-closes:21:00|Friday-opens:9:00-closes:21:00|Saturday-opens:09:00-closes:20:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Unity,SK","233 Main Street","Unity","SK","S0K 4L0","CA","37","306-228-3889","<MISSING>","52.440229","-109.1539781","Sunday-opens:10:00-closes:18:00|Monday-opens:9:00-closes:19:00|Tuesday-opens:9:00-closes:19:00|Wednesday-opens:9:00-closes:19:00|Thursday-opens:9:00-closes:19:00|Friday-opens:9:00-closes:21:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Wadena,SK","54 Main Street North","Wadena","SK","S0A 4J0","CA","8","306-338-3778","<MISSING>","51.9447739","-103.8015345","Sunday-opens:10:00-closes:18:00|Monday-opens:09:00-closes:20:00|Tuesday-opens:09:00-closes:20:00|Wednesday-opens:09:00-closes:20:00|Thursday-opens:09:00-closes:20:00|Friday-opens:09:00-closes:20:00|Saturday-opens:9:00-closes:19:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Watrous,SK","104-3rd Avenue East St.","Watrous","SK","S0K 4T0","CA","40","306-946-3666","<MISSING>","51.6733676","-105.4662697","Sunday-opens:10:00-closes:18:00|Monday-opens:09:00-closes:20:00|Tuesday-opens:09:00-closes:20:00|Wednesday-opens:09:00-closes:20:00|Thursday-opens:09:00-closes:20:00|Friday-opens:09:00-closes:20:00|Saturday-opens:09:00-closes:20:00"
"http://www.redapplestores.com/locations.htm","Red Apple - Wynyard,SK","103 Bosworth Street","Wynyard","SK","S0A 4T0","CA","130","306-554-3014","<MISSING>","51.7710085","-104.1859192","Sunday-opens:10:00-closes:18:00|Monday-opens:9:00-closes:19:00|Tuesday-opens:9:00-closes:19:00|Wednesday-opens:9:00-closes:19:00|Thursday-opens:9:00-closes:19:00|Friday-opens:9:00-closes:21:00|Saturday-opens:9:00-closes:19:00"
