"locator_domain","business_name","location_name","street_address","city","state","zip","store_number","Phone","store_type","location_type","naics_code","latitude","longitude","hours_of_operation","payment_options","amenities","unique_Id","Domain ID","Toll_Free_Phone","Company_Website","Company_Email_Address","Primary_Contact_Name","Primary_Contact_Title","Contact_Email_Address","Has_Ecommerce","Year_Established","Facebook_URL","GooglePlus_URL","Instagram_URL","LinkedIn_URL","Pinterest_URL","Twitter_URL","YouTube_URL","Foursquare_URL","Tumblr_URL","Yelp_URL","reservations","atm","country_code","fax_number","Source URL","Update_time"
"https://www.wendys.com/","THE WENDY'S COMPANY","OREGON","2907 NAVARRE AVE","OREGON","OH","43616","11749","4196985206","","Brand store","722511 - Full-Service Restaurants","41.6372291","-83.4791078","[{days:[mon|tue|wed|thu|fri|sat|sun],start_time:10:00:00|end_time:13:00:00}]","Gift card, Credit Card, Debit Card","","16244","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","2908 ELLESMERE ROAD","2908 ELLESMERE ROAD","SCARBOROUGH","ON","M1E4B8","6401","4162089902","","Brand store","722511 - Full-Service Restaurants","43.7832732","-79.2043877","[{days:[mon|tue|wed|thu|fri|sun],start_time:10:30:00|end_time:00:00:00},{days:[sat],start_time:10:30:00|end_time:01:00:00}]","Gift card, Credit Card, Debit Card","","16245","1466","","https://www.wendys.com/","","","","","","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","CA","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","PINE BLUFF #3","2909 WEST 28TH AVENUE","PINE BLUFF","AR","71603","8438","8705348582","","Brand store","722511 - Full-Service Restaurants","34.2022395","-92.0330974","[{days:[mon|tue|wed|thu|fri|sat|sun],start_time:10:00:00|end_time:00:00:00}]","Gift card, Credit Card, Debit Card","","16246","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","MOUNTAIN HOME","2910 AMERICAN LEGION WAY","MOUNTAIN HOME","ID","83647","8815","2085873190","","Brand store","722511 - Full-Service Restaurants","43.137756","-115.6639148","[{days:[mon],start_time:11:00:00|end_time:21:00:00},{days:[tue|wed|thu|fri],start_time:10:00:00|end_time:22:00:00},{days:[sat|sun],start_time:10:00:00|end_time:23:00:00}]","Gift card, Credit Card, Debit Card","","16247","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","ABINGDON","2910 EMMORTON ROAD","ABINGDON","MD","21009","9532","4105695500","","Brand store","722511 - Full-Service Restaurants","39.479361","-76.3111485","[{days:[mon|tue|wed|thu|fri|sat|sun],start_time:10:00:00|end_time:00:00:00}]","Gift card, Credit Card, Debit Card","","16248","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","PINES MALL","2910 PINES MALL DRIVE","PINE BLUFF","AR","71601","7879","8705363576","","Brand store","722511 - Full-Service Restaurants","34.2094962","-91.9712959","[{days:[mon|tue|wed|thu|fri|sat|sun],start_time:10:00:00|end_time:00:00:00}]","Gift card, Credit Card, Debit Card","","16249","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","SCIOTO TRAIL","2910 SCIOTO TRAIL","PORTSMOUTH","OH","45662","2736","7403532949","","Brand store","722511 - Full-Service Restaurants","38.7582624","-82.9905244","[{days:[mon],start_time:10:30:00|end_time:01:00:00},{days:[tue|wed|thu|fri|sat|sun],start_time:10:00:00|end_time:13:00:00}]","Gift card, Credit Card, Debit Card","","16250","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","EVERGREEN","2912 EVERGREEN PKWY","EVERGREEN","CO","80439","9058","3036790637","","Brand store","722511 - Full-Service Restaurants","39.6624607","-105.3531178","[{days:[mon|tue|wed|thu|fri],start_time:10:00:00|end_time:22:00:00},{days:[sat|sun],start_time:10:00:00|end_time:23:00:00}]","Gift card, Credit Card, Debit Card","","16251","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","W153 NEEDERLAND","2912 PEEK RD","NEDERLAND","TX","77627","986","4092994914","","Brand store","722511 - Full-Service Restaurants","29.9526838","-93.9885461","[{days:[mon|tue|wed|thu|fri],start_time:10:00:00|end_time:13:00:00},{days:[sat|sun],start_time:10:00:00|end_time:14:00:00}]","Gift card, Credit Card, Debit Card","","16252","1466","","https://www.wendys.com/","","","","","","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","CEDAR FALLS","2915 MCCLAIN DR","CEDAR FALLS","IA","50613","3466","3192771765","","Brand store","722511 - Full-Service Restaurants","42.5125139","-92.4279163","[{days:[mon|tue|wed|thu|fri],start_time:10:00:00|end_time:23:00:00},{days:[sat|sun],start_time:10:00:00|end_time:13:00:00}]","Gift card, Credit Card, Debit Card","","16253","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","STONE ROAD","292 STONE ROAD","GUELPH","ON","N1G3C4","6302","2263264878","","Brand store","722511 - Full-Service Restaurants","43.519099","-80.2336126","[{days:[mon|tue|wed|thu|fri],start_time:10:30:00|end_time:23:00:00},{days:[sat|sun],start_time:10:30:00|end_time:00:00:00}]","Gift card, Credit Card, Debit Card","","16254","1466","","https://www.wendys.com/","","","","","","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","CA","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","2920 NE SANDY BLVD.","2920 NE SANDY BLVD.","PORTLAND","OR","97232","1510","5032397063","","Brand store","722511 - Full-Service Restaurants","45.5296038","-122.6352727","[{days:[tue],start_time:05:30:00|end_time:23:00:00}]","Gift card, Credit Card, Debit Card","","16255","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","CENTERVILLE","2925 WATSON ROAD","WARNER ROBINS","GA","31093","7859","4789530964","","Brand store","722511 - Full-Service Restaurants","32.6178855","-83.6856791","[{days:[mon|tue|wed|thu|fri],start_time:10:00:00|end_time:13:00:00},{days:[sat|sun],start_time:10:00:00|end_time:14:00:00}]","Gift card, Credit Card, Debit Card","","16256","1466","","https://www.wendys.com/","","","","","","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","WEST 7TH AVE.","2926 W. 7TH AVE.","FT.WORTH","TX","76107","223","8173326043","","Brand store","722511 - Full-Service Restaurants","32.7514713","-97.3595476","[{days:[mon|tue|wed|thu|fri|sat|sun],start_time:10:00:00|end_time:00:00:00}]","Gift card, Credit Card, Debit Card","","16257","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","BENSON #7","2927 SEWARD HWY","ANCHORAGE","AK","99503","4753","9072584239","","Brand store","722511 - Full-Service Restaurants","61.1938663","-149.8672765","[{days:[mon|tue|wed|thu|fri|sat|sun],start_time:10:00:00|end_time:13:00:00}]","Gift card, Credit Card, Debit Card","","16258","1466","","https://www.wendys.com/","","","","","","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","29275 CENTRAL AVENUE","29275 CENTRAL AVENUE","LAKE ELSINORE","CA","92532","10574","9514713620","","Brand store","722511 - Full-Service Restaurants","33.6944478","-117.3355488","[{days:[mon|tue|wed|thu|fri],start_time:10:00:00|end_time:23:00:00},{days:[sat|sun],start_time:10:00:00|end_time:00:00:00}]","Gift card, Credit Card, Debit Card","","16259","1466","","https://www.wendys.com/","","","","","","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","W14 WOODRIDGE","2928 WOODRIDGE DR","HOUSTON","TX","77087","980","2816763570","","Brand store","722511 - Full-Service Restaurants","29.6995213","-95.2971614","[{days:[mon|tue|wed|thu|fri|sat|sun],start_time:10:00:00|end_time:00:00:00}]","Gift card, Credit Card, Debit Card","","16260","1466","","https://www.wendys.com/","","","","","","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","CORTLANDT MANOR","2929 E MAIN ST","CORTLANDT MANOR","NY","10567","5394","9145289828","","Brand store","722511 - Full-Service Restaurants","41.3186771","-73.8591025","[{days:[mon|tue|wed|thu|fri|sat|sun],start_time:10:00:00|end_time:14:00:00}]","Gift card, Credit Card, Debit Card","","16261","1466","","https://www.wendys.com/","","","","","","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","GOSHEN 2","2929 FERNDALE ROAD","ELKHART","IN","46517","9476","5748753974","","Brand store","722511 - Full-Service Restaurants","41.6256429","-85.9073328","[{days:[mon|tue|wed|thu|fri|sat|sun],start_time:10:00:00|end_time:00:00:00}]","Gift card, Credit Card, Debit Card","","16262","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","W39 MASON ROAD","2930 N MASON ROAD","KATY","TX","77449","11564","2817698425","","Brand store","722511 - Full-Service Restaurants","29.8165226","-95.7517883","[{days:[mon|tue|wed|thu|fri|sat|sun],start_time:10:00:00|end_time:00:00:00}]","Gift card, Credit Card, Debit Card","","16263","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","E. LAKE ST.","2931 26TH AVE. SOUTH","MINNEAPOLIS","MN","55406","1576","6122309872","","Brand store","722511 - Full-Service Restaurants","44.9490682","-93.2336564","[{days:[mon|tue|wed|thu|fri],start_time:10:00:00|end_time:00:00:00},{days:[sat|sun],start_time:10:00:00|end_time:13:00:00}]","Gift card, Credit Card, Debit Card","","16264","1466","","https://www.wendys.com/","","","","","","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","MORGAN RD","2931 MORGAN RD","BESSEMER","AL","35022","5480","2054269944","","Brand store","722511 - Full-Service Restaurants","33.3348456","-86.9167259","[{days:[mon|tue|wed|thu|fri|sat|sun],start_time:10:00:00|end_time:23:00:00}]","Gift card, Credit Card, Debit Card","","16265","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","JOY + MIDDLEBELT","29317 JOY ROAD","WESTLAND","MI","48185","7430","7347623397","","Brand store","722511 - Full-Service Restaurants","42.3543834","-83.3314686","[{days:[mon|tue|wed|thu|fri|sat|sun],start_time:10:00:00|end_time:00:00:00}]","Gift card, Credit Card, Debit Card","","16266","1466","","https://www.wendys.com/","","","","","","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","EASTWAY #17","2933 EASTWAY DRIVE","CHARLOTTE","NC","28205","4015","7045681315","","Brand store","722511 - Full-Service Restaurants","35.2159398","-80.7803021","[{days:[mon|tue|wed|thu|fri],start_time:10:00:00|end_time:15:00:00},{days:[sat|sun],start_time:10:00:00|end_time:16:00:00}]","Gift card, Credit Card, Debit Card","","16267","1466","","https://www.wendys.com/","","","","","","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","OWENSBORO 54","2934 HIGHWAY 54","OWENSBORO","KY","42303","7685","2706856071","","Brand store","722511 - Full-Service Restaurants","37.7556416","-87.0670353","[{days:[mon|tue|wed|thu|fri|sat|sun],start_time:10:00:00|end_time:13:00:00}]","Gift card, Credit Card, Debit Card","","16268","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","HOPKINSVILLE","2937 FORT CAMPBELL BLVD","HOPKINSVILLE","KY","42240","2851","2708860084","","Brand store","722511 - Full-Service Restaurants","36.8357034","-87.4763577","[{days:[mon],start_time:10:00:00|end_time:23:00:00},{days:[tue|wed|thu|fri|sat|sun],start_time:10:00:00|end_time:00:00:00}]","Gift card, Credit Card, Debit Card","","16269","1466","","https://www.wendys.com/","","","","","","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","2937 LORAIN 919","2937 LORAIN RD.","CLEVELAND","OH","44113","2712","2163564219","","Brand store","722511 - Full-Service Restaurants","41.4825401","-81.7067053","[{days:[mon|tue|wed|thu|fri|sat|sun],start_time:10:00:00|end_time:13:00:00}]","Gift card, Credit Card, Debit Card","","16270","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","AIRPORT","294 CROSSROADS PARKWAY","SAVANNAH","GA","31408","11252","9125440346","","Brand store","722511 - Full-Service Restaurants","32.1391813","-81.2326717","[{days:[mon|tue|wed|thu|fri|sat|sun],start_time:10:00:00|end_time:13:00:00}]","Gift card, Credit Card, Debit Card","","16271","1466","","https://www.wendys.com/","","","","","","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","MEDIA","294 E. BALTIMORE PIKE","MEDIA","PA","19063","432","6105664566","","Brand store","722511 - Full-Service Restaurants","39.9158887","-75.3850748","[{days:[mon|tue|wed|thu|fri|sat|sun],start_time:10:00:00|end_time:13:00:00}]","Gift card, Credit Card, Debit Card","","16272","1466","","https://www.wendys.com/","","","","","","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","#302 JEFFERSONVILLE, IN","2940 EAST HIGHWAY 62","JEFFERSONVILLE","IN","47130","5562","8122886554","","Brand store","722511 - Full-Service Restaurants","38.2258134","-86.6231431","[{days:[mon|tue|wed|thu|fri|sat|sun],start_time:10:00:00|end_time:13:00:00}]","Gift card, Credit Card, Debit Card","","16273","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","ROBERTS - FOX","2940 FOX STREET","PHILADELPHIA","PA","19129","11126","2152210450","","Brand store","722511 - Full-Service Restaurants","40.0107754","-75.1754231","[{days:[tue],start_time:00:00:00|end_time:00:00:00}]","Gift card, Credit Card, Debit Card","","16274","1466","","https://www.wendys.com/","","","","","","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","MADISON #705","29415 DEQUINDRE","MADISON HTS.","MI","48071","2803","2485437141","","Brand store","722511 - Full-Service Restaurants","42.5084035","-83.0861931","[{days:[mon|tue|wed|thu|fri|sat|sun],start_time:10:30:00|end_time:01:00:00}]","Gift card, Credit Card, Debit Card","","16275","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","#107 FRANKLIN - PILOT","2942 SCOTTSVILLE RD","FRANKLIN","KY","42134","4916","2705869876","","Brand store","722511 - Full-Service Restaurants","36.7179114","-86.5255873","[{days:[mon|tue|wed|thu|fri|sat|sun],start_time:04:00:00|end_time:04:00:00}]","Gift card, Credit Card, Debit Card","","16276","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","HARSHMAN RD","2944 HARSHMAN ROAD","DAYTON","OH","45424","1697","9374122157","","Brand store","722511 - Full-Service Restaurants","39.8147202","-84.1295089","[{days:[mon|tue|wed|thu|fri|sat|sun],start_time:10:00:00|end_time:13:00:00}]","Gift card, Credit Card, Debit Card","","16277","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","NATIONAL 111","2945 N. NATIONAL HIGHWAY","COLUMBUS","IN","47201","3137","8123763476","","Brand store","722511 - Full-Service Restaurants","39.2278773","-85.8968369","[{days:[mon|tue|wed|thu|fri],start_time:10:00:00|end_time:00:00:00},{days:[sat|sun],start_time:10:00:00|end_time:13:00:00}]","Gift card, Credit Card, Debit Card","","16278","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","CENTER-MIAMISBURG","2948 MIAMISBURG CENTERVILLE RD","DAYTON","OH","45459","193","9374337561","","Brand store","722511 - Full-Service Restaurants","39.6371678","-84.2239687","[{days:[mon|tue|wed|thu|fri|sat|sun],start_time:10:00:00|end_time:00:00:00}]","Gift card, Credit Card, Debit Card","","16279","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","WIXOM","29480 WIXOM ROAD","WIXOM","MI","48393","8315","2483471089","","Brand store","722511 - Full-Service Restaurants","42.5077032","-83.5361485","[{days:[mon|sun],start_time:08:00:00|end_time:00:00:00},{days:[tue|wed|thu|fri|sat],start_time:06:00:00|end_time:00:00:00}]","Gift card, Credit Card, Debit Card","","16280","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","AYNOR","2949 HIGHWAY 501","AYNOR","SC","29511","9709","8433582004","","Brand store","722511 - Full-Service Restaurants","33.9903043","-79.1996203","[{days:[mon|tue|wed|thu|fri|sat|sun],start_time:10:00:00|end_time:13:00:00}]","Gift card, Credit Card, Debit Card","","16281","1466","","https://www.wendys.com/","","","","","","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","295 W NC HWY 54","295 W NC HWY 54","DURHAM","NC","27713","1869","9195445195","","Brand store","722511 - Full-Service Restaurants","35.910571","-78.939553","[{days:[mon|tue|wed|thu|fri|sat|sun],start_time:10:00:00|end_time:13:00:00}]","Gift card, Credit Card, Debit Card","","16282","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","E. 53RD","2955 E. 53RD STREET","DAVENPORT","IA","52807","8711","5633597001","","Brand store","722511 - Full-Service Restaurants","41.5743437","-90.5298071","[{days:[mon|tue|wed|thu|fri],start_time:10:00:00|end_time:23:00:00},{days:[sat|sun],start_time:10:00:00|end_time:13:00:00}]","Gift card, Credit Card, Debit Card","","16283","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","30TH ST. STATION","2955 MARKET STREET","PHILADELPHIA","PA","19104","10480","2156629554","","Brand store","722511 - Full-Service Restaurants","39.9557501","-75.1819889","[{days:[mon],start_time:09:00:00|end_time:22:00:00},{days:[tue|wed|thu|fri|sat],start_time:08:00:00|end_time:23:00:00},{days:[sun],start_time:09:00:00|end_time:21:00:00}]","Gift card, Credit Card, Debit Card","","16284","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","WALNUT","2955 NORTH MAIN ST.","WALNUT CREEK","CA","94597","3057","9259377269","","Brand store","722511 - Full-Service Restaurants","37.9273719","-122.0624602","[{days:[mon|tue|wed|thu|fri|sat|sun],start_time:10:00:00|end_time:13:00:00}]","Gift card, Credit Card, Debit Card","","16285","1466","","https://www.wendys.com/","","","","","","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","DRUID HILLS","2957 N DRUID HILLS ROAD","ATLANTA","GA","30329","303","4043299385","","Brand store","722511 - Full-Service Restaurants","33.8150289","-84.3103471","[{days:[mon|tue|wed|thu|fri|sat|sun],start_time:10:00:00|end_time:13:00:00}]","Gift card, Credit Card, Debit Card","","16286","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","RT 4 PARAMUS","296 EAST ROUTE 4","PARAMUS","NJ","07652","5764","2014579035","","Brand store","722511 - Full-Service Restaurants","40.9133914","-74.0465821","[{days:[mon|tue|wed|thu|fri|sat|sun],start_time:10:00:00|end_time:14:00:00}]","Gift card, Credit Card, Debit Card","","16287","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","SUWANEE","2960 LAWRENCEVILLE-SUWAN","SUWANEE","GA","30024","1160","7709321560","","Brand store","722511 - Full-Service Restaurants","34.0283911","-84.0472834","[{days:[mon],start_time:10:30:00|end_time:23:00:00},{days:[tue|wed|thu|fri|sat|sun],start_time:10:30:00|end_time:00:00:00}]","Gift card, Credit Card, Debit Card","","16288","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","2960 SOUTH SHERIDAN WAY","2960 SOUTH SHERIDAN WAY","OAKVILLE","ON","L6J7T4","6435","9058299139","","Brand store","722511 - Full-Service Restaurants","43.5072036","-79.6631478","[{days:[mon],start_time:11:00:00|end_time:00:00:00},{days:[tue|wed|thu|fri],start_time:10:30:00|end_time:00:00:00},{days:[sat],start_time:10:30:00|end_time:01:00:00},{days:[sun],start_time:11:00:00|end_time:01:00:00}]","Gift card, Credit Card, Debit Card","","16289","1466","","https://www.wendys.com/","","","","","","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","CA","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","SHALLOWFORD RD","2961 SHALLOWFORD RD","MARIETTA","GA","30066","2005","7709731700","","Brand store","722511 - Full-Service Restaurants","34.036758","-84.4646209","[{days:[mon|tue|wed|thu|fri],start_time:10:30:00|end_time:00:00:00},{days:[sat|sun],start_time:10:30:00|end_time:01:00:00}]","Gift card, Credit Card, Debit Card","","16290","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","2962 KIRK","2962 KIRK RD","AURORA","IL","60502","12250","3312126615","","Brand store","722511 - Full-Service Restaurants","41.8156178","-88.2804444","[{days:[mon|tue|wed|thu|fri|sat|sun],start_time:10:00:00|end_time:14:00:00}]","Gift card, Credit Card, Debit Card","","16291","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
"https://www.wendys.com/","THE WENDY'S COMPANY","2964 KILDAIRE FARM ROAD","2964 KILDAIRE FARM ROAD","CARY","NC","27518","2611","9193635748","","Brand store","722511 - Full-Service Restaurants","35.7187835","-78.787686","[{days:[mon|tue|wed|thu|fri|sat|sun],start_time:10:00:00|end_time:23:00:00}]","Gift card, Credit Card, Debit Card","","16292","1466","","https://www.wendys.com/","","","","","Yes","","https://www.facebook.com/Wendys","","https://instagram.com/wendys/#","","","https://twitter.com/Wendys","","","","","","","US","","https://find.wendys.com/",""
