"page_url","location_name","street_address","city","state","zip","country_code","store_number","phone","location_type","latitude","longitude","locator_domain","hours_of_operation","raw_address"
"<MISSING>","MUJI YinChuan Guo Fang Department Store","1FNorth GuoFang Department XinHua(E) StrXingQing Dist","<MISSING>","Ningxia Hui Autonomous Region","<MISSING>","CN","CN500562","0951-5966861","MUJI YinChuan Guo Fang Department Store","38.4617827684","106.2837622173","muji.com","May 1st-Oct 31th : MON-THU : 9:30~21:30   FRI-SUN : 9:30~22:00　Nov 1st-Apr 30th : MON-THU：9:30~21:00    FRI-SUN : 9:30~21:30","<MISSING>"
"<MISSING>","MUJI NanJing Yu Hua Ke Ting E-PARK","1F","<MISSING>","No. Ruanjiandadao，Yuhuatai Dist，Nanjing City，Jiangsu Prov.","<MISSING>","CN","CN500683","025-89669626","MUJI NanJing Yu Hua Ke Ting E-PARK","31.9789535852","118.7643790849","muji.com","MON-SUN 10:00～22:00","<MISSING>"
"<MISSING>","PEONY-WALK HIGASHIMATSUYAMA","25-1 gai-ku toshikeikakujigyo Takasaka-eki higashiguchi dai2tokuteitochikukaku seirijigyochinai","<MISSING>","Saitama","355-8606","JA","045259","0493-31-0081","PEONY-WALK HIGASHIMATSUYAMA","36.0052816040777","139.410925768706","muji.com","10:00～21:00","<MISSING>"
"<MISSING>","MUJI Yongningmen Mall Xi'an","B1 No.88 Nanguanzheng Str.Beilin Dist","<MISSING>","ShaanXi Prov.","<MISSING>","CN","CN500494","029-87651733","MUJI Yongningmen Mall Xi'an","34.2479233549","108.9460215325","muji.com","MON-SUN 10:00-22:00","<MISSING>"
"<MISSING>","MUJI Cityon Xi'an Shopping Center","1F No.170 Weiyang RdEconomic development Zone","<MISSING>","ShaanXi Prov.","<MISSING>","CN","CN500496","029-89609275","MUJI Cityon Xi'an Shopping Center","34.3376055455","108.9453529759","muji.com","MON-SUN 10:00～22:00","<MISSING>"
"<MISSING>","MUJI XiAn MOMO PARK Shopping Mall","1F MOMO PARK，No.232 Xiao Zhai (W) Rd Yanta Dist","<MISSING>","ShaanXi Prov.","<MISSING>","CN","CN500642","029-89350508","MUJI XiAn MOMO PARK Shopping Mall","34.2224384915","108.9328060297","muji.com","MON-SUN 10:00～22:00","<MISSING>"
"<MISSING>","MUJI Tang West Shoppingmall Xian","2F No.118 Laodong(S) Rd Lianhu Dist","<MISSING>","Shaanxi Prov.","<MISSING>","CN","CN500324","029-88772473","MUJI Tang West Shoppingmall Xian","34.246681","108.908712","muji.com","Summer  MON~SUN 10:00-22:00　Winter  MON~SUN 10:00-21:30","<MISSING>"
"<MISSING>","MUJI Century Ginwa Sigo Shopping Center","1F Saigao Str.No.150 Weiyang Rd Jingkai Dist","<MISSING>","Shaanxi Prov.","<MISSING>","CN","CN500392","029-89240561","MUJI Century Ginwa Sigo Shopping Center","34.3284581967","108.9464802946","muji.com","May.1st-Sep.30th  MON-SUN10:00~22:00　Oct.1st-Apr.30th MON-SUN 10:00~21:30","<MISSING>"
"<MISSING>","MUJI to GO XiAn Airport T3","Airport T3 Departure Level Weicheng Dist","<MISSING>","Shaanxi Prov.","<MISSING>","CN","CN500410","029-88799796","MUJI to GO XiAn Airport T3","34.4364101062","108.7605865898","muji.com","MON‐FRI 6:00~22:00　SAT.SUN 6:00~22:30","<MISSING>"
"<MISSING>","MUJI Ji Nan Ling Xiu Cheng","1F NO.2688 Erhuan (S) RdShiZhong Dist","<MISSING>","ShanDong Prov.","<MISSING>","CN","CN500440","0531-55535198","MUJI Ji Nan Ling Xiu Cheng","36.5968762516","117.0031357573","muji.com","Oct.1st~Mar.31st  MON-SUN 10:00～21:30　Apr.1st~Sep.30th  MON-SUN 10:00～22:00","<MISSING>"
"<MISSING>","MUJI QingDao Lion Mall","1F No195 HongKong (E) RdLaoShan Dist","<MISSING>","ShanDong Prov.","<MISSING>","CN","CN500524","0532-55716400","MUJI QingDao Lion Mall","36.0947210796","120.4626179934","muji.com","Summer  MON-SUN 10:00~22:00　Winter  SUN-THU 10:00~21:30; FRI-SAT 10:00~22:00","<MISSING>"
"<MISSING>","MUJI QINGDAO CITY MEDIA PlAZA","1F NO.588 ZhuJiang RdHuangDao Dist","<MISSING>","ShanDong Prov.","<MISSING>","CN","CN500656","0532-86106910","MUJI QINGDAO CITY MEDIA PlAZA","35.9537494048","120.2034386636","muji.com","SUN-THU 10:00～21:30　FRI、SAT  10:00～22:00","<MISSING>"
"<MISSING>","MUJI TaiYuan MAOYE Plaza","1F Building 3No.79 Qianxian(N) Rd","<MISSING>","ShanXi Prov.","<MISSING>","CN","CN500512","0351-8616-787","MUJI TaiYuan MAOYE Plaza","37.8237670126","112.5661780432","muji.com","SUN-THU 10:00～22:00　FRI-SAT 10:00～22:30","<MISSING>"
"<MISSING>","MUJI JiNan HARMONY MALL","1F NO.22799 Jingshi Rd Huaiyin Dist","<MISSING>","Shandong Prov","<MISSING>","CN","CN500606","0531-55588060","MUJI JiNan HARMONY MALL","36.6492694648","116.9789314231","muji.com","Summer  SUN-THU 9:30~21:30; FRI-SAT 9:30~22:00　Winter  MON-SUN 9:30~21:30","<MISSING>"
"<MISSING>","MUJI lin Yi Harmonymall","2F Building No.1 lin Yi Harmonymall NO.158 Jiefang RdLanshan Dist","<MISSING>","Shandong Prov.","<MISSING>","CN","CN500684","0539-7169896","MUJI lin Yi Harmonymall","35.0655751654","118.3281107274","muji.com","MON-SUN 9:30~21:30","<MISSING>"
"<MISSING>","MUJI Jinan Zhenhua department store","1F","<MISSING>","Shandong Prov.","<MISSING>","CN","CN500349","0531-55773808","MUJI Jinan Zhenhua department store","36.662535","117.00523","muji.com","May.1st-Oct31st MON-THU 10:00~22:00,FRI 10:00~22:30,SAT 9:40~22:30,SUN  9:40~22:00,Holiday  9:40~22:30　Nov.1st-Apr.30th  MON-SUN 10:00~22:00","<MISSING>"
"<MISSING>","MUJI RockCity Qingdao","1F NO.1 Xiazhuang RdLicang Dist","<MISSING>","Shandong Prov.","<MISSING>","CN","CN500143","0532-58703088","MUJI RockCity Qingdao","36.161491","120.42743","muji.com","MON-SUN 9:30~22:00","<MISSING>"
"<MISSING>","MUJI Thumb Plaza QingDao","1F NO.880 Tongan Rd Laoshan Dist","<MISSING>","Shandong Prov.","<MISSING>","CN","CN500251","0532-67786986","MUJI Thumb Plaza QingDao","36.109415","120.447897","muji.com","MON-SUN 10:00～21:30","<MISSING>"
"<MISSING>","MUJI MixC Qingdao","2F NO.10 Shandong RdShinan Dist","<MISSING>","Shandong Prov.","<MISSING>","CN","CN500300","0532-5557-5238","MUJI MixC Qingdao","36.0703877134","120.3771427084","muji.com","SUN-THU 10:00~22:00　FRI-SAT 10:00~22:30","<MISSING>"
"<MISSING>","MUJI WeiFang Tai Hua Cheng","1F WeiFang Tai Hua Cheng No.8580 Dongfeng (E) Strkuiwen Dist","<MISSING>","Shandong Prov.","<MISSING>","CN","CN500696","0536-2109806","MUJI WeiFang Tai Hua Cheng","36.7118271947","119.1107363034","muji.com","Oct.8th-Apr.30th SUN-THUR 9:30~21:30 FRI-SAT 9:30~21:30　May.1th-Oct.7th SUN-THUR 9:30~22:00  FRI-SAT 9:30~22:30","<MISSING>"
"<MISSING>","MUJI Zhenhua Yantai","2F NO.8 East AveZhifu Dist","<MISSING>","Shandong Prov.","<MISSING>","CN","CN500230","0535-6862066","MUJI Zhenhua Yantai","37.54126","121.380354","muji.com","MON-SUN 9:30~21:30","<MISSING>"
"<MISSING>","MUJI Joy City Yantai","1F NO.150 BeiMA RdZhifu Dist","<MISSING>","Shandong Prov.","<MISSING>","CN","CN500284","0535-3392378","MUJI Joy City Yantai","37.5487104918","121.3874137505","muji.com","10:00~22:00","<MISSING>"
"<MISSING>","MUJI  ZiBo Vientiane remit","1F NO.66 Jinjing Rd Zhangdian Dist","<MISSING>","Shandong Prov.","<MISSING>","CN","CN500287","0533-6280831","MUJI  ZiBo Vientiane remit","36.801726423","118.0619687828","muji.com","Summer  MON-THU 10:00~22:00; FRI-SUN  10:00~22:30　Winter MON-THU 10:00~21:30; FRI-SUN   10:00~22:00","<MISSING>"
"<MISSING>","MUJI Shanghai Cloud Nine Shopping Mall","B2 No.1018 ChangNing Rd","<MISSING>","Shanghai","<MISSING>","CN","CN500486","021-32588011","MUJI Shanghai Cloud Nine Shopping Mall","31.2196068479","121.4172759659","muji.com","MON-SUN 10:00～22:00","<MISSING>"
"<MISSING>","Cafe&Meal MUJI Shanghai LONGEMONT Shopping Mall","B2 No.1018 ChangNing Rd","<MISSING>","Shanghai","<MISSING>","CN","CN500703","021-3258-8013","Cafe&Meal MUJI Shanghai LONGEMONT Shopping Mall","31.2199233471","121.4176378512","muji.com","MON-SUN 10:00～22:00","<MISSING>"
"<MISSING>","MUJI Shanghai THE PLACE","Room 1-L213、1-L214 B Building No.100 Zunyi Road","<MISSING>","Shanghai","<MISSING>","CN","CN500536","021-52990122","MUJI Shanghai THE PLACE","31.2075527097","121.4089670949","muji.com","MON-SUN 10:00～22:00","<MISSING>"
"<MISSING>","MUJI iAPM Mall Shanghai","3F APM Mall NO.999","<MISSING>","Shanghai","<MISSING>","CN","CN500160","021-64756855","MUJI iAPM Mall Shanghai","31.215811","121.457999","muji.com","10:00~23:00","<MISSING>"
"<MISSING>","MUJI Shanghai Huaihai 755","1F-3F No.755 Huaihai ( M )Rd","<MISSING>","Shanghai","<MISSING>","CN","CN500416","021-33565881","MUJI Shanghai Huaihai 755","31.218677","121.464344","muji.com","10:00~22:00","<MISSING>"
"<MISSING>","MUJI Shanghai Qibao Powerlong Mall","Room S1-1F-012b/019C 1F S1 Building","<MISSING>","Shanghai","<MISSING>","CN","CN500508","021-54780278","MUJI Shanghai Qibao Powerlong Mall","31.157088283","121.3551408423","muji.com","MON-SUN 10:00～22:00","<MISSING>"
"<MISSING>","MUJI Joy City Shanghai","Room 302-14-15 3FNO.198","<MISSING>","Shanghai","<MISSING>","CN","CN500025","021-60731685","MUJI Joy City Shanghai","31.242485","121.471817","muji.com","10:00～22:00","<MISSING>"
"<MISSING>","MUJI Superbrand Mall Shanghai","4F NO.168 West Lujiazui Rd","<MISSING>","Shanghai","<MISSING>","CN","CN500191","021-5047-2338","MUJI Superbrand Mall Shanghai","31.238105","121.49967","muji.com","10:00～22:00","<MISSING>"
"<MISSING>","MUJI Shanghai LCM","1F Shanghai LCM NO.2389 Zhangyang Rd","<MISSING>","Shanghai","<MISSING>","CN","CN500681","021-58370788","MUJI Shanghai LCM","31.2418966208","121.5548918334","muji.com","MON-SUN 10:00～22:00","<MISSING>"
"<MISSING>","MUJI IFCmall Shanghai","3F NO.8 Centry Ave","<MISSING>","Shanghai","<MISSING>","CN","CN500163","021-20287468","MUJI IFCmall Shanghai","31.236234","121.502779","muji.com","10:00~22:00","<MISSING>"
"<MISSING>","MUJI ShangHai BaiLian ShiJi Shopping Mall","2F No.1217 Shiji Avenue","<MISSING>","Shanghai","<MISSING>","CN","CN500540","021-50676825","MUJI ShangHai BaiLian ShiJi Shopping Mall","31.2296210936","121.5278359836","muji.com","MON-SUN 10:00～22:00","<MISSING>"
"<MISSING>","MUJI Shanghai Bailian Chuansha Shopping Mall","1F Chuansha town 55 neighborhood 1/9 Qiu","<MISSING>","Shanghai","<MISSING>","CN","CN500600","021-5826-7881","MUJI Shanghai Bailian Chuansha Shopping Mall","31.1846374539","121.6976074109","muji.com","MON-SUN 10:00~21:30","<MISSING>"
"<MISSING>","MUJI to GO Shanghai Pudong International Airport T2","The public area between Gate 27-28 of Pudong International Airport T2 Yingbin Road No8000","<MISSING>","Shanghai","<MISSING>","CN","CN500598","021-6835-1802","MUJI to GO Shanghai Pudong International Airport T2","31.1511270951","121.8086050967","muji.com","MON-SUN 6:30～23:30","<MISSING>"
"<MISSING>","MUJI ShangHai GALA MALL","Suite105-1061F No.66Yincheng Road","<MISSING>","Shanghai","<MISSING>","CN","CN500654","021-50761606","MUJI ShangHai GALA MALL","31.2411104453","121.5106705816","muji.com","MON-SUN 10:00～22:00","<MISSING>"
"<MISSING>","MUJI Yuexing Shanghai","2F NO.3300 North Zhongshan Rd","<MISSING>","Shanghai","<MISSING>","CN","CN500110","021-62855893","MUJI Yuexing Shanghai","31.231858","121.411435","muji.com","10:00-22:00","<MISSING>"
"<MISSING>","MUJI Parkside Joycity","1F Parkside Joycity No.196 Daduhe Rd","<MISSING>","Shanghai","<MISSING>","CN","CN500676","021-52387772","MUJI Parkside Joycity","31.2233633411","121.3954326611","muji.com","MON-SUN 10:00~22:00","<MISSING>"
"<MISSING>","MUJI Pacific Everbright Shanghai","2F No.218","<MISSING>","Shanghai","<MISSING>","CN","CN500092","021-32560651","MUJI Pacific Everbright Shanghai","31.24526","121.45699","muji.com","10:00-22:00","<MISSING>"
"<MISSING>","MUJI Wujiaochang Shanghai","3F NO.8 Songhu Rd","<MISSING>","Shanghai","<MISSING>","CN","CN500022","021-6548-5127","MUJI Wujiaochang Shanghai","31.301728","121.515505","muji.com","10:00～22:00","<MISSING>"
"<MISSING>","MUJI Yueda 889 Shanghai","1F NO.889 Wanhangdu Rd","<MISSING>","Shanghai","<MISSING>","CN","CN500016","021-3252-7877","MUJI Yueda 889 Shanghai","31.228803","121.428967","muji.com","MON-SUN 10:00～22:00","<MISSING>"
"<MISSING>","MUJI Shanghai Mixc","2F Shanghai Mixc No. 1599 Wuzhong Rd","<MISSING>","Shanghai City","<MISSING>","CN","CN500064","<MISSING>","MUJI Shanghai Mixc","31.169855865","121.367238139","muji.com","SUN-THU 10:00~21:30　FRI-SAT 10:00~22:00","<MISSING>"
"<MISSING>","MUJI Beimei Mall Taiyuan","2F Beimei Mall No.116 Changfeng Str.Xiaodian Dist","<MISSING>","Shanxi Prov.","<MISSING>","CN","CN500281","0351-7856571","MUJI Beimei Mall Taiyuan","37.816497","112.562515","muji.com","10:00-22:00","<MISSING>"
"<MISSING>","MUJI to GO Chengdu Airpoart T2","Suite DEP-R-29 9EXIT Departures ShuangLiu International Airport Terminal 2 ShuangLiu Dist","<MISSING>","SiChuan Prov","<MISSING>","CN","CN500614","028-85207191","MUJI to GO Chengdu Airpoart T2","30.5700189772","103.9550136657","muji.com","MON-SUN 06:00～22:00","<MISSING>"
"<MISSING>","MUJI Wangfujing Chengdu","2F NO.2 Middle Kehua RdWuhou Dist","<MISSING>","Sichuan Prov.","<MISSING>","CN","CN500034","028-8502-3861","MUJI Wangfujing Chengdu","30.619007","104.076005","muji.com","SUN-THU 10:00-22:00　FRI,SAT  10:00-22:30","<MISSING>"
"<MISSING>","MUJI Perennial Qingyang Mall Chengdu","1FNo.55 North 3Rd Guanghua RdQingyang Dist","<MISSING>","Sichuan Prov.","<MISSING>","CN","CN500269","028-86635852","MUJI Perennial Qingyang Mall Chengdu","30.66885","103.961525","muji.com","10:00-22:00","<MISSING>"
"<MISSING>","MUJI JF Chengdu","1F No.88 Middle Fucheng RdHigh-tech Dist","<MISSING>","Sichuan Prov.","<MISSING>","CN","CN500373","028-61312875","MUJI JF Chengdu","30.5891516306","104.0645596692","muji.com","10:00~22:00","<MISSING>"
"<MISSING>","Cafe&Meal MUJI Chengdu Sino-Ocean Taikoo Li","3FNO.19 Sino-Ocean Taik Dacisi RdJinjiang Dist","<MISSING>","Sichuan Prov.","<MISSING>","CN","CN500700","028-8676-5438","Cafe&Meal MUJI Chengdu Sino-Ocean Taikoo Li","30.6546150027","104.0845914353","muji.com","MON-THU 10:00~22:00  　FRI-SUN  10:00~22:30","<MISSING>"
"<MISSING>","MUJI ChengDu Tai Gu Li","NO.19 Dacisi Road Sino-Ocean TaikJinjiang District","<MISSING>","Sichuan Province","<MISSING>","CN","CN500321","028-86765437","MUJI ChengDu Tai Gu Li","30.6547055875","104.0852073035","muji.com","MON‐THU  10:00~22:00　FRI‐SUN  10:00~22:30","<MISSING>"
"<MISSING>","MUJI Baotou maoye plaza","1F No.31 GangTie StrKunDuLun Dist","<MISSING>","The Inner Mongolia Autonomous Region","<MISSING>","CN","CN500502","0472-6980-168","MUJI Baotou maoye plaza","40.6572304406","109.8369286238","muji.com","SUN-THU 10:00~21:00　FRI-SAT  10:00~21:30","<MISSING>"
"<MISSING>","MUJI Suning Plaza","1F Suning Plaza No.27 Steel StrKun dist","<MISSING>","The Inner Mongolia Autonomous Region","<MISSING>","CN","CN500695","0472-6189788","MUJI Suning Plaza","40.6571532781","109.8434574226","muji.com","May.1st-Oct30th  SUN-THU 10:00~21:30, FRI-SAT 10:00~22:00　Oct.1st-Apr.30th  SUN-SAT 10:00~21:15, FRI-SAT 10:00~21:30","<MISSING>"
"<MISSING>","MUJI Metropolitan Plaza Tianjin","1F NO.181 NanJing Rd","<MISSING>","TianJin City","<MISSING>","CN","CN500488","022-59907658","MUJI Metropolitan Plaza Tianjin","39.1177679577","117.1986002807","muji.com","MON-SUN 10:00-22:00","<MISSING>"
"<MISSING>","MUJI TianJin YuanYang WeiLai Plaza","1F NO.71 Xinkai Rd","<MISSING>","Tianjin City","<MISSING>","CN","CN500398","022-5895-8898","MUJI TianJin YuanYang WeiLai Plaza","39.1386396875","117.2215624468","muji.com","summer 10:00~22:00 　winter 10:00~21:30","<MISSING>"
"<MISSING>","MUJI Millenio Tianjin","3F NO. 209 Nanjing Rd","<MISSING>","Tianjin City","<MISSING>","CN","CN500013","022-2722-0514","MUJI Millenio Tianjin","39.118707","117.195561","muji.com","MON-SUN 10:00～22:00","<MISSING>"
"<MISSING>","MUJI  Joycity Tianjin","2F","<MISSING>","Tianjin City","<MISSING>","CN","CN500053","022-5810-0558","MUJI  Joycity Tianjin","39.1363081237","117.1798288871","muji.com","10:00～22:00","<MISSING>"
"<MISSING>","MUJI Zhenhua Tianjin","1F NO.172 Heping Rd","<MISSING>","Tianjing City","<MISSING>","CN","CN500236","022-27303920","MUJI Zhenhua Tianjin","39.129222","117.193375","muji.com","SUN‐THU 9:30~21:00 　FRI.SAT 9:30~21:30","<MISSING>"
"<MISSING>","YOUMETOWN TOKUSHIMA","YoumeTown Tokushima 1F 88-1 Okuno aza Higashinakazu Aizumicho","<MISSING>","Tokushima","771-1202","JA","061737","088-693-0821","YOUMETOWN TOKUSHIMA","34.1178676924615","134.49943307299","muji.com","10:00～22:00","<MISSING>"
"<MISSING>","MUJI to GO Urumqi Airport T3","3F No.1341 Yingbin Rd","<MISSING>","Urumqi City Xinjiang Uygur Autonomous Region","<MISSING>","CN","CN500618","0991-3802080","MUJI to GO Urumqi Airport T3","43.8994804662","87.4755422043","muji.com","MON-SUN 06:00~23:30","<MISSING>"
"<MISSING>","MUJI Xidan Joycity Beijing","3F No.131","<MISSING>","Xicheng Dist. Beijing","<MISSING>","CN","CN500029","010-5971-6248","MUJI Xidan Joycity Beijing","39.910979","116.373292","muji.com","MON-SUN：10:00~22:00","<MISSING>"
"<MISSING>","MUJI Urumqi Maison Mode","1F No.689 Youhao(N) RdShayibake Dist","<MISSING>","Xinjiang Uygur Autonomous Region","<MISSING>","CN","CN500468","0991-6991269","MUJI Urumqi Maison Mode","43.8208977178","87.5872171706","muji.com","Nov~Apr MON～THU  11:00～21:00  FRI~SUN,official holiday 11:00～21:30　May～Oct  MON～THU  11:00～22:00  FRI~SUN,official holiday 11:00～22:30","<MISSING>"
"<MISSING>","MUJI Urumqi Wuika Times","1F No.147 Beijing (M)Rd Xinshi Dist","<MISSING>","Xinjiang Uygur Autonomous Region","<MISSING>","CN","CN500474","0991-3686626","MUJI Urumqi Wuika Times","43.8761933804","87.5572219441","muji.com","SUN-THU11:00-21:30 　FRI、SAT 11:00-22:00","<MISSING>"
"<MISSING>","MUJI Urumqi YOUHAO Fashion Shopping Mall","1F NO.989 Xihuan (N) RdXinshi Dist","<MISSING>","Xinjiang Uygur Autonomous Region","<MISSING>","CN","CN500526","0991-3728502","MUJI Urumqi YOUHAO Fashion Shopping Mall","43.8604526875","87.5357645124","muji.com","summer MON-THU 11:00～22:00；summer FRI-SUN 11:00～22:30　winter MON-THU 11:00～21:00；winter FRI-SUN 11:00～21:30","<MISSING>"
"<MISSING>","MUJI Urumqi TianShan Department Store","B1 NO.16 Heping (N) RdTianshan Dist","<MISSING>","Xinjiang Uygur Autonomous Region","<MISSING>","CN","CN500528","0991-2828553","MUJI Urumqi TianShan Department Store","43.7949346845","87.6258889862","muji.com","May.1st-Sept.30th MON-THU 11:00~21:30; FRI-SUN 11:00~22:00　Oct.1st-Apr.30th MON-THU 11:00~20:30; FRI-SUN 11:00~21:00","<MISSING>"
"<MISSING>","MUJI SunnydayCity Shanghai","1F NO.455","<MISSING>","Xuhui Dist. Shanghai","<MISSING>","CN","CN500047","021-6469-6402","MUJI SunnydayCity Shanghai","31.1840560959","121.4280307665","muji.com","10:00～22:00","<MISSING>"
"<MISSING>","MUJI Colourful Yunnan Top City","1F Kunming Qicai Yunan Diyi MALL，No.598 Caiyun South Road Chenggong Dist","<MISSING>","Yunnan Prov.","<MISSING>","CN","CN500051","0871-67411129","MUJI Colourful Yunnan Top City","24.8775887592","102.8271361504","muji.com","SUN-THU 10:00~22:00　FRI-SAT 10:00~22:30","<MISSING>"
"<MISSING>","MUJI Kunming Xinying living mall","1F Kunming Xinying living mall NO.182 Xinying Rd Panlong Dist","<MISSING>","Yunnan Prov.","<MISSING>","CN","CN500054","0871-65879801","MUJI Kunming Xinying living mall","25.052414647","102.7394516463","muji.com","MON-THU 10:00~22:00　FRI-SAT 10:00~22:30","<MISSING>"
"<MISSING>","MUJI Rainbow Garden Kunming","1F NO.399 Baita RdPanlong Dist","<MISSING>","Yunnan Prov.","<MISSING>","CN","CN500153","0871-63583617","MUJI Rainbow Garden Kunming","25.046764","102.72651","muji.com","SUN-THU 10:00~22:00　FRI,SAT 10:00~22:30","<MISSING>"
"<MISSING>","MUJI Kunming plaza","2F Kunming plaza No.928 Beijing RdPanlong Dist","<MISSING>","Yunnan Prov.","<MISSING>","CN","CN500379","0871-65653132","MUJI Kunming plaza","25.069342122","102.7227718078","muji.com","SUN-THU 10:00-22:00　FRI,SAT 10:00-22:30","<MISSING>"
"<MISSING>","MUJI Kunming Shuncheng Shopping Mall","1F、2F Kunming Shuncheng shoppingmall，NO.11 Dongfeng (w)RdWuhua Dist","<MISSING>","Yunnan Prov.","<MISSING>","CN","CN500476","0871-63609905","MUJI Kunming Shuncheng Shopping Mall","25.0364570282","102.7067288765","muji.com","SUN-THU 10:00-22:00　FRI-SAT 10:00-22:30","<MISSING>"
"<MISSING>","MUJI KunMing N.E.W MALL","F1-17、18、19、20、21 of KunMing N.E.W MALL A1 on Fuhai Street Xishan Distrist","<MISSING>","Yunnan Prov.","<MISSING>","CN","CN500546","0871-6458-7090","MUJI KunMing N.E.W MALL","25.0098021707","102.6836837366","muji.com","SUN-THU 10：00～22:00　FRI-SAT 10：00～22:30","<MISSING>"
"<MISSING>","Cafe&Meal MUJI Kunming Shuncheng shoppingmall","2F Kunming Shuncheng shoppingmall，NO.11 Dongfeng (w)RdWuhua Dist","<MISSING>","Yunnan Prov.","<MISSING>","CN","CN500708","0871-65630708","Cafe&Meal MUJI Kunming Shuncheng shoppingmall","<MISSING>","<MISSING>","muji.com","SUN·THU：10:00~22:00　FRI·SAT：10:00~22:30","<MISSING>"
"<MISSING>","MUJI GoldenEagle Kunming","1F","<MISSING>","Yunnan Prov.","<MISSING>","CN","CN500040","0871-6315-5752","MUJI GoldenEagle Kunming","25.040699","102.713403","muji.com","SUN-THU 10:00～22:00 FRI,SAT  10:00～22:30","<MISSING>"
"<MISSING>","MUJI Baida New World Kunming","1F Baida New WorldNo.99","<MISSING>","Yunnan Prov.","<MISSING>","CN","CN500242","0871-63300993","MUJI Baida New World Kunming","25.036932","102.709389","muji.com","10:00~22:00","<MISSING>"
"<MISSING>","MUJI HangZhou Shining City LiXing","1F No.20 Building No.77 Zhongshan(S)RdShangCheng Dist","<MISSING>","ZheJiang Prov.","<MISSING>","CN","CN500458","0571-86819951","MUJI HangZhou Shining City LiXing","30.2267997344","120.1697138894","muji.com","SUN-THU 10:00~22:00　FRI-SAT 10:00~22:30","<MISSING>"
"<MISSING>","MUJI HangZhou West Lake Intime City","1F No.98 Yan'an RdShangCheng Dist","<MISSING>","ZheJiang Prov.","<MISSING>","CN","CN500506","0571-87002611","MUJI HangZhou West Lake Intime City","30.2439236241","120.1649896718","muji.com","MON-FRI 10:00～SUN-THU 22:00　SAT-SUN 09:30～FRI-SAT 22:30","<MISSING>"
"<MISSING>","MUJI Hang Zhou K-lab","2F Hang Zhou K-lab No.77 College RdXiHu Dist","<MISSING>","ZheJiang Prov.","<MISSING>","CN","CN500680","0571-86655130","MUJI Hang Zhou K-lab","30.2765542362","120.1293732158","muji.com","MON-SUN10:00~22:00","<MISSING>"
"<MISSING>","MUJI JiaXing Yaohan Life Plaza","1F NO.968 Yuexiu(S) Rd Nanhu Dist","<MISSING>","ZheJiang Prov.","<MISSING>","CN","CN500510","0573-83286631","MUJI JiaXing Yaohan Life Plaza","30.7584576494","120.7330993956","muji.com","SUN-THU：9:30~21:30　FRI-SAT 9:30~22:00","<MISSING>"
"<MISSING>","MUJI Hangzhou Jinsha Incity","1F Hangzhou Jinsha INCITY No. 97 Jinsha Avenue Jianggan Dist","<MISSING>","Zhejiang Prov","<MISSING>","CN","CN500043","0571-87088960","MUJI Hangzhou Jinsha Incity","30.308262","120.335884","muji.com","MON-SUN  10:00~22:00","<MISSING>"
"<MISSING>","MUJI HANGZHOU IN 77","B2 No.245 YanAn RDShangcheng Dist","<MISSING>","Zhejiang Prov.","<MISSING>","CN","CN500688","0571-89779466","MUJI HANGZHOU IN 77","30.2543417171","120.1637675614","muji.com","MON~SUN 9:30~22:30","<MISSING>"
"<MISSING>","MUJI MixC Mall Hangzhou","2F NO.701 Fuchun RdJianggan Dist","<MISSING>","Zhejiang Prov.","<MISSING>","CN","CN500015","0571-89705770","MUJI MixC Mall Hangzhou","30.252042","120.216951","muji.com","MON-THU 10:00～21:30　FRI-SUN10:00～22:00","<MISSING>"
"<MISSING>","MUJI GLCC MALL","1-2F GLCC MALL No.292 YanAn RDShangcheng Dist","<MISSING>","Zhejiang Prov.","<MISSING>","CN","CN500677","0571-87036298","MUJI GLCC MALL","30.2544506302","120.164590754","muji.com","MON-SUN 10:00~22:00","<MISSING>"
"<MISSING>","MUJI MIXC ONE HANGZHOU","1F MIXC ONE HANGZHOU No.927 Jincheng RdXiaoshan Dist","<MISSING>","Zhejiang Prov.","<MISSING>","CN","CN500693","0571-82395380","MUJI MIXC ONE HANGZHOU","30.1818445464","120.2696292111","muji.com","Mon-Thu 10:00～21:30　Fri-Sun 9:30～22:00","<MISSING>"
"<MISSING>","Cafe&Meal GLCC MALL","2F GLCC MALL No.292 YanAn RDShangcheng Dist","<MISSING>","Zhejiang Prov.","<MISSING>","CN","CN500706","0571-87031838","Cafe&Meal GLCC MALL","30.2544135601","120.1646283049","muji.com","MON-SUN 10:00~22:00","<MISSING>"
"<MISSING>","MUJI xixi incity Hangzhou","1F Hangzhou xixi incity","<MISSING>","Zhejiang Prov.","<MISSING>","CN","CN500170","0571-88732481","MUJI xixi incity Hangzhou","30.247483","120.047822","muji.com","10:00~22:00","<MISSING>"
"<MISSING>","MUJI Incity Ningbo","2F NO.288 Qianhu(N) Rd.Yinzhou Dist","<MISSING>","Zhejiang Prov.","<MISSING>","CN","CN500128","0574-83065710","MUJI Incity Ningbo","29.8339928522","121.5665838233","muji.com","10:00～22:00","<MISSING>"
"<MISSING>","MUJI LaiFuShi NingBo","1F No.99 Daqing(S) RdJiangbei Dist","<MISSING>","Zhejiang Prov.","<MISSING>","CN","CN500358","0574-89081281","MUJI LaiFuShi NingBo","29.8827848681","121.5578081695","muji.com","10:00~22:00","<MISSING>"
