locator_domain,location_name,street_address,city,state,zip,country_code,store_number,phone,location_type,naics_code,latitude,longitude,hours_of_operation
www.marriott.com,RESIDENCE INN MIAMI WEST/FL TURNPIKE,11500 NW 105th Street,Miami,Florida,33178,US,MIARW,3055009800,Residence Inn,NO-DATA,25.8685,-80.383448,false,NO-DATA
www.marriott.com,SPRINGHILL SUITES MIAMI DORAL,3895 NW 107th Avenue,Miami,Florida,33178,US,MIAMS,3054775580,NO-DATA,NO-DATA,25.809806,-80.368019,false,NO-DATA
www.marriott.com,SPRINGHILL SUITES MIAMI DOWNTOWN/MEDICAL CENTER,1311 NW 10th Avenue,Miami,Florida,33136,US,MIAHD,3055755300,NO-DATA,NO-DATA,25.786633,-80.210446,false,NO-DATA
www.marriott.com,"The Ritz-Carlton Coconut Grove, Miami",3300 Southwest Twenty-seventh Avenue,Miami,Florida,33133,US,MIARZ,3056444680,The Ritz-Carlton,NO-DATA,25.731483,-80.237671,false,NO-DATA
www.marriott.com,Aloft Miami Airport,7220 Northwest 36th Street,Miami,Florida,33166,US,MIALA,7868660600,Aloft Hotels,NO-DATA,25.80856,-80.31473,false,NO-DATA
www.marriott.com,"The Ritz-Carlton Key Biscayne, Miami","455 Grand Bay Dr., Key Biscayne",Miami,Florida,33149,US,MIAKB,3053654500,The Ritz-Carlton,NO-DATA,25.6918851,-80.162717,false,NO-DATA
www.marriott.com,Aloft Miami - Brickell,1001 SW 2nd Avenue,Miami,Florida,33130,US,MIABA,3058546300,Aloft Hotels,NO-DATA,25.76409,-80.19699,false,NO-DATA
www.marriott.com,Element Miami Doral,3285 NW 107th Avenue,Miami,Florida,33172,US,MIAEM,7862727250,Element Hotels,NO-DATA,25.804022,-80.369195,false,NO-DATA
www.marriott.com,Element Miami International Airport,3525 NW 25th Street,Miami,Florida,33142,US,MIAEL,3056361600,Element Hotels,NO-DATA,25.79959,-80.254,false,NO-DATA
www.marriott.com,Four Points by Sheraton Miami Airport,3570 NW 74th Avenue,Miami,Florida,33122,US,MIAFA,3053515730,Four Points by Sheraton,NO-DATA,25.807974,-80.31813,false,NO-DATA
www.marriott.com,Aloft Miami Dadeland,7600 North Kendall Drive,Miami,Florida,33156,US,MIAMD,3055956000,Aloft Hotels,NO-DATA,25.687976,-80.318886,false,NO-DATA
www.marriott.com,Sheraton Miami Airport Hotel & Executive Meeting Center,3900 NW 21st Street,Miami,Florida,33142,US,MIAES,3058713800,Sheraton,NO-DATA,25.794545,-80.259268,false,NO-DATA
www.marriott.com,TownePlace Suites Miami Airport,4021 NW 11th Street,Miami,Florida,33126,US,MIASA,3057790900,TownePlace Suites,NO-DATA,25.782956,-80.262431,false,NO-DATA
www.marriott.com,TownePlace Suites Miami Airport West/Doral Area,10505 NW 36th Street,Miami,Florida,33178,US,MIATA,3057184144,TownePlace Suites,NO-DATA,25.807107,-80.365604,false,NO-DATA
www.marriott.com,W MIAMI,485 Brickell Avenue,Miami,Florida,33131,US,MIAWM,3055034400,W Hotels,NO-DATA,25.768712,-80.189504,false,NO-DATA
www.marriott.com,AC Hotel Miami Beach,2912 Collins Avenue,Miami Beach,Florida,33140,US,MIAAC,7862644720,AC Hotels,NO-DATA,25.805177,-80.125359,false,NO-DATA
www.marriott.com,"BLUE MOON HOTEL, AUTOGRAPH COLLECTION",944 Collins Avenue,Miami Beach,Florida,33139,US,MIABM,3056732262,Autograph Collection,NO-DATA,25.780085,-80.132118,false,NO-DATA
www.marriott.com,"CADILLAC HOTEL & BEACH CLUB, AUTOGRAPH COLLECTION",3925 Collins Avenue,Miami Beach,Florida,33140,US,MIAKC,3055383373,Autograph Collection,NO-DATA,25.812206,-80.122966,false,NO-DATA
www.marriott.com,THE MIAMI BEACH EDITION,2901 Collins Avenue,Miami Beach,Florida,33140,US,MIAEB,7862574500,EDITION Hotels,NO-DATA,25.805003,-80.124441,false,NO-DATA
www.marriott.com,"Marriott Vacation Club Pulse, South Beach",1410 Ocean Dr.,Miami Beach,Florida,33139,US,MIAMV,7865176200,Marriott Vacation Club,NO-DATA,25.785514,-80.129861,false,NO-DATA
www.marriott.com,RESIDENCE INN MIAMI BEACH SOUTH BEACH,1231 17th Street,Miami Beach,Florida,33139,US,MIACH,3056046070,Residence Inn,NO-DATA,25.792167,-80.142231,false,NO-DATA
www.marriott.com,"The Ritz-Carlton, South Beach",1 Lincoln Road,Miami Beach,Florida,33139,US,MIASB,7862764000,The Ritz-Carlton,NO-DATA,25.7909251,-80.128964,false,NO-DATA
www.marriott.com,Four Points by Sheraton Miami Beach,4343 Collins Avenue,Miami Beach,Florida,33140,US,MIAFP,3055317494,NO-DATA,NO-DATA,25.81493,-80.122556,false,NO-DATA
www.marriott.com,"ROYAL PALM SOUTH BEACH MIAMI, A TRIBUTE PORTFOLIO RESORT",1545 Collins Avenue,Miami Beach,Florida,33139,US,MIATX,3056045700,Tribute Portfolio,NO-DATA,25.788444,-80.129954,false,NO-DATA
www.marriott.com,W SOUTH BEACH,2201 Collins Avenue,Miami Beach,Florida,33139,US,MIAWS,3059383000,W Hotels,NO-DATA,25.797,-80.128,false,NO-DATA
www.marriott.com,Marriott Stanton South Beach,161 Ocean Drive,Miami Beach,Florida,33139,US,MIAMB,3055367700,Marriott Hotels & Resorts,NO-DATA,25.770402,-80.132754,false,NO-DATA
www.marriott.com,COURTYARD MIAMI LAKES,15700 NW 77th Court,Miami Lakes,Florida,33016,US,MIAML,3055566665,Courtyard,NO-DATA,25.914935,-80.325675,false,NO-DATA
www.marriott.com,TownePlace Suites Miami Lakes,8079 NW 154 Street,Miami Lakes,Florida,33016,US,MIATS,3055129191,TownePlace Suites,NO-DATA,25.91336,-80.331467,false,NO-DATA
www.marriott.com,COURTYARD DAYTON SOUTH/MALL,100 Prestige Place,Miamisburg,Ohio,45342,US,DAYML,9374333131,Courtyard,NO-DATA,39.633884,-84.228861,false,NO-DATA
www.marriott.com,COURTYARD MIAMI BEACH SOUTH BEACH,1530 Washington Avenue,Miami Beach,Florida,33139,US,MIACB,3056048887,Courtyard,NO-DATA,25.788071,-80.131848,false,NO-DATA
www.marriott.com,"WINTER HAVEN, AUTOGRAPH COLLECTION",1400 Ocean Drive,Miami Beach,Florida,33139,US,MIAAK,3055315571,Autograph Collection,NO-DATA,25.7853355407714,-80.130020141601,false,NO-DATA
www.marriott.com,SPRINGHILL SUITES BALTIMORE WHITE MARSH/MIDDLE RIVER,6110 Greenleigh Avenue,Middle River,Maryland,21220,US,BWIMR,4103352112,SpringHill Suites,NO-DATA,39.360964,-76.409419,false,NO-DATA
www.marriott.com,Fairfield Inn & Suites Raynham Middleborough/Plymouth,4 Chalet Road,Middleborough,Massachusetts,02346,US,PYMFM,5089464000,Fairfield Inn & Suites,NO-DATA,41.902473,-70.968555,false,NO-DATA
www.marriott.com,COURTYARD CLEVELAND AIRPORT SOUTH,7345 Engle Road,Middleburg Heights,Ohio,44130,US,CLECA,4402438785,Courtyard,NO-DATA,41.36689,-81.825031,false,NO-DATA
www.marriott.com,COURTYARD MIDDLEBURY,"309 Court Street, US Route 7 / Historic Ethan Allen Highway",Middlebury,Vermont,05753,US,BTVCY,8023887600,Courtyard,NO-DATA,44.002961,-73.154516,false,NO-DATA
www.marriott.com,RESIDENCE INN CLEVELAND AIRPORT/MIDDLEBURG HEIGHTS,19149 East Bagley Road,Middleburg Heights,Ohio,44130,US,CLEMB,4406385856,Residence Inn,NO-DATA,41.371086,-81.835903,false,NO-DATA
www.marriott.com,COURTYARD MADISON WEST/MIDDLETON,2266 Deming Way,Middleton,Wisconsin,53562,US,MSNCW,6082030100,Courtyard,NO-DATA,43.099977,-89.519153,false,NO-DATA
www.marriott.com,TownePlace Suites Cleveland Airport,7325 Engle Road,Middleburg Heights,Ohio,44130,US,CLETA,4408169300,TownePlace Suites,NO-DATA,41.367587,-81.824983,false,NO-DATA
www.marriott.com,RESIDENCE INN MADISON WEST/MIDDLETON,8400 Market Street,Middleton,Wisconsin,53562,US,MSNWM,6086621100,Residence Inn,NO-DATA,43.094087,-89.526457,false,NO-DATA
www.marriott.com,Fairfield Inn & Suites Madison West/Middleton,8212 Greenway Boulevard,Middleton,Wisconsin,53562,US,MSNMW,6088311400,Fairfield Inn & Suites,NO-DATA,43.09027,-89.522361,false,NO-DATA
www.marriott.com,COURTYARD MIDDLETOWN GOSHEN,24 Crystal Run Crossing,Middletown,New York,10941,US,SWFCY,8456950606,Courtyard,NO-DATA,41.446452,-74.364784,false,NO-DATA
www.marriott.com,Madison Marriott West,1313 John Q Hammons Drive,Middleton,Wisconsin,53562,US,MSNWE,6088312000,Marriott Hotels & Resorts,NO-DATA,43.087166,-89.524546,false,NO-DATA
www.marriott.com,Fairfield Inn & Suites Harrisburg International Airport,4 Terminal Drive,Middletown,Pennsylvania,17057,US,HARFM,7179441361,Fairfield Inn & Suites,NO-DATA,40.196506,-76.758831,false,NO-DATA
www.marriott.com,COURTYARD NEWPORT MIDDLETOWN,9 Commerce Drive,Middletown,Rhode Island,02842,US,PVDMD,4018498000,Courtyard,NO-DATA,41.528882,-71.299805,false,NO-DATA
www.marriott.com,Fairfield Inn Middletown Monroe,6750 Roosevelt Parkway,Middletown,Ohio,45044,US,MWDFI,5134245444,Fairfield Inn & Suites,NO-DATA,39.493404,-84.335925,false,NO-DATA
www.marriott.com,RESIDENCE INN NEWPORT MIDDLETOWN,325 West Main Road,Middletown,Rhode Island,02842,US,PVDNM,4018452005,Residence Inn,NO-DATA,41.514657,-71.298389,false,NO-DATA
www.marriott.com,Fairfield Inn & Suites Midland,506 East Buttles Street,Midland,Michigan,48640,US,MBSFM,9896317100,Fairfield Inn & Suites,NO-DATA,43.612,-84.23976,false,NO-DATA
www.marriott.com,COURTYARD MIDLAND,1505 Tradewind Blvd,Midland,Texas,79707,US,MAFCY,4326899400,Courtyard,NO-DATA,31.994714,-102.15799,false,NO-DATA
www.marriott.com,Fairfield Inn & Suites Midland,2300 Faulkner Drive,Midland,Texas,79705,US,MAFFI,4325707155,Fairfield Inn & Suites,NO-DATA,32.039185,-102.113411,false,NO-DATA
www.marriott.com,SPRINGHILL SUITES MIDLAND,800 Joe Mann Boulevard,Midland,Michigan,48642,US,MBSSM,9898372700,SpringHill Suites,NO-DATA,43.659912,-84.235434,false,NO-DATA
www.marriott.com,SPRINGHILL SUITES MIDLAND ODESSA,5716 Deauville Boulevard,Midland,Texas,79706,US,MAFLD,4326956870,SpringHill Suites,NO-DATA,31.992727,-102.160023,false,NO-DATA
www.marriott.com,RESIDENCE INN MIDLAND,850 Joe Mann Blvd,Midland,Michigan,48642,US,MBSMD,9898379990,Residence Inn,NO-DATA,43.659874,-84.236361,false,NO-DATA
www.marriott.com,Four Points by Sheraton Midland,5518 Starboard Drive,Midland,Texas,79706,US,MAFFP,4327045300,Four Points by Sheraton,NO-DATA,31.963081,-102.14517,false,NO-DATA
www.marriott.com,TownePlace Suites Midland,5508 Deauville Boulevard,Midland,Texas,79706,US,MAFMT,4326946000,TownePlace Suites,NO-DATA,31.991611,-102.156016,false,NO-DATA
www.marriott.com,COURTYARD DALLAS MIDLOTHIAN AT MIDLOTHIAN CONFERENCE CENTER,3 Community Circle Drive,Midlothian,Texas,76065,US,DALCD,4696728760,Courtyard,NO-DATA,32.462124,-96.984692,false,NO-DATA
www.marriott.com,Fairfield Inn & Suites Salt Lake City Midvale,7141 So. FL Smidth Dr.,Midvale,Utah,84047,US,SLCFM,8015689000,Fairfield Inn & Suites,NO-DATA,40.621467,-111.918214,false,NO-DATA
www.marriott.com,Sheraton Midwest City Hotel at the Reed Conference Center,5750 Will Rogers Road,Midwest City,Oklahoma,73110,US,OKCMS,4054551800,Sheraton,NO-DATA,35.44765,-97.421499,false,NO-DATA
www.marriott.com,RESIDENCE INN MIDLAND,5509 Deauville Boulevard,Midland,Texas,79706,US,MAFRI,4326893511,Residence Inn,NO-DATA,31.991899,-102.1544,false,NO-DATA
www.marriott.com,SPRINGHILL SUITES MILFORD,50 Rowe Avenue,Milford,Connecticut,06460,US,BDRSH,2032830200,SpringHill Suites,NO-DATA,41.210814,-73.090831,false,NO-DATA
www.marriott.com,Fairfield Inn & Suites Boston Milford,1 Fortune Boulevard,Milford,Massachusetts,01757,US,BOSNM,5084780900,Fairfield Inn & Suites,NO-DATA,42.161812,-71.508372,false,NO-DATA
www.marriott.com,Aloft San Francisco Airport,401 East Millbrae Avenue,Millbrae,California,94030,US,SFOAL,6504435500,Aloft Hotels,NO-DATA,37.602779,-122.377632,false,NO-DATA
www.marriott.com,Fairfield Inn & Suites San Francisco Airport/Millbrae,250 El Camino Real,Millbrae,California,94030,US,SFOME,6502590400,Fairfield Inn & Suites,NO-DATA,37.601001,-122.390201,false,NO-DATA
www.marriott.com,The Westin San Francisco Airport,1 Old Bayshore Highway,Millbrae,California,94030,US,SFOWI,6506923500,Westin Hotels & Resorts,NO-DATA,37.604796,-122.37661,false,NO-DATA
www.marriott.com,RESIDENCE INN MILFORD,62 Rowe Avenue,Milford,Connecticut,06460,US,BDRRI,2032832100,Residence Inn,NO-DATA,41.210325,-73.091528,false,NO-DATA
www.marriott.com,SPRINGHILL SUITES MONTGOMERY PRATTVILLE/MILLBROOK,100 Hospitality Lane,Millbrook,Alabama,36054,US,MGMSP,3342859549,SpringHill Suites,NO-DATA,32.459608,-86.384586,false,NO-DATA
www.marriott.com,COURTYARD MILPITAS SILICON VALLEY,1480 Falcon Drive,Milpitas,California,95035,US,SJCMP,4087191966,Courtyard,NO-DATA,37.412276,-121.893824,false,NO-DATA
www.marriott.com,Fairfield Inn & Suites Millville Vineland,301 Bluebird Lane,Millville,New Jersey,08332,US,AIYML,8567762400,Fairfield Inn & Suites,NO-DATA,39.427763,-75.048083,false,NO-DATA
www.marriott.com,Fairfield Inn & Suites Milledgeville,2631-A North Columbia Street,Milledgeville,Georgia,31061,US,MCNMD,4784525202,Fairfield Inn & Suites,NO-DATA,33.128713,-83.26549,false,NO-DATA
www.marriott.com,RESIDENCE INN MILPITAS SILICON VALLEY,1501 California Circle,Milpitas,California,95035,US,SJCML,4089419222,Residence Inn,NO-DATA,37.450973,-121.920064,false,NO-DATA
www.marriott.com,Sheraton San Jose Hotel,1801 Barber Lane,Milpitas,California,95035,US,SJCSA,4089430600,Sheraton,NO-DATA,37.402171,-121.910618,false,NO-DATA
www.marriott.com,TownePlace Suites Milpitas Silicon Valley,1428 Falcon Drive,Milpitas,California,95035,US,SJCTM,4087191959,TownePlace Suites,NO-DATA,37.411501,-121.893427,false,NO-DATA
www.marriott.com,COURTYARD BOSTON MILFORD,10 Fortune Boulevard,Milford,Massachusetts,01757,US,BOSML,5086349500,Courtyard,NO-DATA,42.16187,-71.508126,false,NO-DATA
www.marriott.com,COURTYARD MILWAUKEE AIRPORT,4620 South 5th Street,Milwaukee,Wisconsin,53207,US,MKECY,4147474405,Courtyard,NO-DATA,42.960524,-87.917,false,NO-DATA
www.marriott.com,Fairfield Inn & Suites Milwaukee Downtown,710 N. Old World Third Street,Milwaukee,Wisconsin,53203,US,MKEFD,4142248400,Fairfield Inn & Suites,NO-DATA,43.038941770792,-87.914463803172,false,NO-DATA
www.marriott.com,Milwaukee Marriott Downtown,323 East Wisconsin Avenue,Milwaukee,Wisconsin,53202,US,MKEDN,4142785999,Marriott Hotels & Resorts,NO-DATA,43.037603,-87.906441,false,NO-DATA
www.marriott.com,COURTYARD MILWAUKEE DOWNTOWN,300 W. Michigan Street,Milwaukee,Wisconsin,53203,US,MKEDT,4142914122,NO-DATA,NO-DATA,43.03737,-87.914568,false,NO-DATA
www.marriott.com,SPRINGHILL SUITES MILWAUKEE DOWNTOWN,744 Vel R Phillips Avenue,Milwaukee,Wisconsin,53203,US,MKESH,4142739811,SpringHill Suites,NO-DATA,43.039563,-87.915746,false,NO-DATA
www.marriott.com,RESIDENCE INN MILWAUKEE DOWNTOWN,648 North Plankinton Avenue,Milwaukee,Wisconsin,53203,US,MKERI,4142247890,Residence Inn,NO-DATA,43.038046,-87.91116,false,NO-DATA
www.marriott.com,Aloft Milwaukee Downtown,1230 Old World Third Street,Milwaukee,Wisconsin,53212,US,MKEAL,4142260122,Aloft Hotels,NO-DATA,43.046077,-87.914368,false,NO-DATA
www.marriott.com,Four Points by Sheraton Milwaukee Airport,5311 South Howell Avenue,Milwaukee,Wisconsin,53207,US,MKEFA,4144812400,Four Points by Sheraton,NO-DATA,42.94834,-87.911188,false,NO-DATA
www.marriott.com,Four Points by Sheraton Milwaukee North Shore,8900 North Kildeer Court,Milwaukee,Wisconsin,53209,US,MKEFP,4143558585,Four Points by Sheraton,NO-DATA,43.178483,-87.958404,false,NO-DATA
www.marriott.com,The Westin Milwaukee,550 North Van Buren Street,Milwaukee,Wisconsin,53202,US,MKEIW,4142245224,Westin Hotels & Resorts,NO-DATA,43.037269,-87.902617,false,NO-DATA
www.marriott.com,"EMERY, AUTOGRAPH COLLECTION",215 4th Street South,Minneapolis,Minnesota,55401,US,MSPAK,6123402000,Autograph Collection,NO-DATA,44.978558,-93.266917,false,NO-DATA
www.marriott.com,"ELLIOT PARK HOTEL, AUTOGRAPH COLLECTION",823 5th Avenue South,Minneapolis,Minnesota,55404,US,MSPAD,6123892300,Autograph Collection,NO-DATA,44.972364,-93.266553,false,NO-DATA
www.marriott.com,AC Hotel Minneapolis Downtown,401 Hennepin Avenue,Minneapolis,Minnesota,55401,US,MSPAR,6123380700,AC Hotels,NO-DATA,44.980211,-93.271339,false,NO-DATA
www.marriott.com,COURTYARD MINNEAPOLIS DOWNTOWN,1500 Washington Avenue South,Minneapolis,Minnesota,55454,US,MSPDC,6123334646,Courtyard,NO-DATA,44.973619,-93.247269,false,NO-DATA
www.marriott.com,Delta Hotels Minneapolis Northeast,1330 Industrial Boulevard NE,Minneapolis,Minnesota,55413,US,MSPDE,6123311900,Delta Hotels and Resorts,NO-DATA,45.002144,-93.212533,false,NO-DATA
www.marriott.com,Minneapolis Marriott West,9960 Wayzata Boulevard,Minneapolis,Minnesota,55426,US,MSPSP,9525444400,Marriott Hotels & Resorts,NO-DATA,44.974572,-93.408858,false,NO-DATA
www.marriott.com,Minneapolis Marriott City Center,30 South 7th Street,Minneapolis,Minnesota,55402,US,MSPCC,6123494000,Marriott Hotels & Resorts,NO-DATA,44.97752,-93.273425,false,NO-DATA
www.marriott.com,"RENAISSANCE MINNEAPOLIS HOTEL, THE DEPOT",225 3rd Avenue South,Minneapolis,Minnesota,55401,US,MSPDD,6123751700,Renaissance Hotels,NO-DATA,44.980334,-93.26372,false,NO-DATA
www.marriott.com,RESIDENCE INN MINNEAPOLIS DOWNTOWN AT THE DEPOT,425 South Second Street,Minneapolis,Minnesota,55401,US,MSPMW,6123401300,Residence Inn,NO-DATA,44.980293,-93.261554,false,NO-DATA
www.marriott.com,Moxy Minneapolis Uptown,1121 West Lake Street,Minneapolis,Minnesota,55408,US,MSPOX,6128225020,MOXY Hotels,NO-DATA,44.948208,-93.294319,false,NO-DATA
www.marriott.com,Aloft Minneapolis,900 Washington Avenue South,Minneapolis,Minnesota,55415,US,MSPAL,6124558400,Aloft Hotels,NO-DATA,44.97657,-93.255,false,NO-DATA
www.marriott.com,Element Minneapolis Downtown North Loop,501 North 6th Avenue,Minneapolis,Minnesota,55401,US,MSPEO,6122150099,Element Hotels,NO-DATA,44.985642,-93.277867,false,NO-DATA
www.marriott.com,Le Méridien Chambers Minneapolis,901 Hennepin Avenue,Minneapolis,Minnesota,55403,US,MSPMD,6127676900,Le Méridien,NO-DATA,44.976037,-93.27692,false,NO-DATA
www.marriott.com,W MINNEAPOLIS - THE FOSHAY,821 Marquette Avenue,Minneapolis,Minnesota,55402,US,MSPWH,6122153700,W Hotels,NO-DATA,44.974432,-93.272462,false,NO-DATA
www.marriott.com,RESIDENCE INN MINNEAPOLIS DOWNTOWN/CITY CENTER,45 South 8th Street,Minneapolis,Minnesota,55402,US,MSPRI,6126771000,Residence Inn,NO-DATA,44.976263,-93.274013,false,NO-DATA
www.marriott.com,The Westin Minneapolis,88 South 6th Street,Minneapolis,Minnesota,55402-1114,US,MSPMI,6123334006,Westin Hotels & Resorts,NO-DATA,44.977607,-93.270175,false,NO-DATA
www.marriott.com,Minneapolis Marriott Southwest,5801 Opus Parkway,Minnetonka,Minnesota,55343,US,MSPWE,9529355500,Marriott Hotels & Resorts,NO-DATA,44.898884,-93.407003,false,NO-DATA
www.marriott.com,Sheraton Minneapolis West Hotel,12201 Ridgedale Drive,Minnetonka,Minnesota,55305,US,MSPWS,9525930000,Sheraton,NO-DATA,44.966324,-93.432745,false,NO-DATA
www.marriott.com,TownePlace Suites Minooka,630 Bob Blair Road,Minooka,Illinois,60447,US,MDWTJ,8158284900,TownePlace Suites,NO-DATA,41.456119,-88.273336,false,NO-DATA
www.marriott.com,RESIDENCE INN FORT LAUDERDALE SW/MIRAMAR,14700 Hotel Rd,Miramar,Florida,33027,US,FLLMR,9544502717,Residence Inn,NO-DATA,25.982289,-80.343925,false,NO-DATA
www.marriott.com,COURTYARD SOUTH BEND MISHAWAKA,4825 N Main Street,Mishawaka,Indiana,46545,US,SBNCY,5742739900,Courtyard,NO-DATA,41.703626,-86.182535,false,NO-DATA
www.marriott.com,COURTYARD FORT LAUDERDALE SW/MIRAMAR,14500 SW 29th Street,Miramar,Florida,33027,US,FLLMM,9544501801,Courtyard,NO-DATA,25.982243,-80.341038,false,NO-DATA
www.marriott.com,Fairfield Inn & Suites South Bend Mishawaka,425 W University Drive,Mishawaka,Indiana,46545,US,SBNFI,5742732202,Fairfield Inn & Suites,NO-DATA,41.719629,-86.181237,false,NO-DATA
www.marriott.com,SPRINGHILL SUITES FORT LAUDERDALE MIRAMAR,10880 Marks Way,Miramar,Florida,33025,US,FLLWM,9544354900,NO-DATA,NO-DATA,25.975381,-80.293961,false,NO-DATA
www.marriott.com,RESIDENCE INN SOUTH BEND MISHAWAKA,231 Park Place,Mishawaka,Indiana,46545,US,SBNMR,5742719283,Residence Inn,NO-DATA,41.697883,-86.179044,false,NO-DATA
www.marriott.com,SPRINGHILL SUITES SOUTH BEND MISHAWAKA,5225 Edison Lakes Parkway,Mishawaka,Indiana,46545,US,SBNMS,5742710832,NO-DATA,NO-DATA,41.704462,-86.18567,false,NO-DATA
www.marriott.com,COURTYARD MISSOULA,4559 North Reserve Street,Missoula,Montana,59808,US,MSOCY,4065495260,Courtyard,NO-DATA,46.907282,-114.0399,false,NO-DATA
www.marriott.com,Fairfield Inn Mission Viejo Orange County,26328 Oso Parkway,Mission Viejo,California,92691,US,SNAVO,9495827100,Fairfield Inn & Suites,NO-DATA,33.58084,-117.667125,false,NO-DATA
www.marriott.com,Fairfield Inn & Suites Houston Missouri City,3533 FM 1092 Road,Missouri City,Texas,77459,US,HOUFM,8328998181,Fairfield Inn & Suites,NO-DATA,29.569206,-95.563142,false,NO-DATA
www.marriott.com,TownePlace Suites Missoula,3055 Stockyard Road,Missoula,Montana,59808,US,MSOTS,4067216000,TownePlace Suites,NO-DATA,46.902127,-114.037357,false,NO-DATA
www.marriott.com,RESIDENCE INN MISSOULA,125 North Pattee Street,Missoula,Montana,59802,US,MSORI,4065426252,Residence Inn,NO-DATA,46.870092,-113.993822,false,NO-DATA
www.marriott.com,Fairfield Inn & Suites Moab,1863 North Highway 191,Moab,Utah,84532,US,CNYFI,4352595350,Fairfield Inn & Suites,NO-DATA,38.606001,-109.581233,false,NO-DATA
www.marriott.com,Fairfield Inn & Suites Mobile,950-A West I-65 Service Road South,Mobile,Alabama,36609,US,MOBFI,2513160029,Fairfield Inn & Suites,NO-DATA,30.671131,-88.127768,false,NO-DATA
www.marriott.com,COURTYARD MOBILE,1000 West I-65 Service Road South,Mobile,Alabama,36609,US,MOBCY,2513445200,Courtyard,NO-DATA,30.670256,-88.127784,false,NO-DATA
www.marriott.com,SPRINGHILL SUITES MOAB,1865 North Highway 191,Moab,Utah,84532,US,CNYMS,4353550042,SpringHill Suites,NO-DATA,38.605389,-109.582494,false,NO-DATA
www.marriott.com,Mobile Marriott,3101 Airport Boulevard,Mobile,Alabama,36606,US,MOBMC,2514766400,Marriott Hotels & Resorts,NO-DATA,30.676002,-88.117561,false,NO-DATA
www.marriott.com,THE BATTLE HOUSE RENAISSANCE MOBILE HOTEL & SPA,26 North Royal Street,Mobile,Alabama,36602,US,MOBBR,2513382000,NO-DATA,NO-DATA,30.69279,-88.041063,false,NO-DATA
www.marriott.com,RESIDENCE INN MOBILE,950 West I 65 Service Road South,Mobile,Alabama,36609,US,MOBRI,2513040570,NO-DATA,NO-DATA,30.670867,-88.128904,false,NO-DATA
www.marriott.com,RENAISSANCE MOBILE RIVERVIEW PLAZA HOTEL,64 South Water Street,Mobile,Alabama,36602,US,MOBRV,2514384000,Renaissance Hotels,NO-DATA,30.691332,-88.039123,false,NO-DATA
www.marriott.com,SPRINGHILL SUITES MOBILE,3655 Springhill Memorial Drive North,Mobile,Alabama,36608,US,MOBSH,2513783800,SpringHill Suites,NO-DATA,30.681509,-88.130204,false,NO-DATA
www.marriott.com,RESIDENCE INN MODESTO NORTH,2901 Healthcare Way,Modesto,California,95356,US,MODMR,2093828850,Residence Inn,NO-DATA,37.709156,-121.048736,false,NO-DATA
www.marriott.com,TownePlace Suites Mobile,1075 Montlimar Drive,Mobile,Alabama,36609,US,MOBTS,2513459588,TownePlace Suites,NO-DATA,30.668512,-88.13325,false,NO-DATA
www.marriott.com,RESIDENCE INN MOLINE QUAD CITIES,4600 53rd Street,Moline,Illinois,61265,US,MLIQC,3097964244,Residence Inn,NO-DATA,41.46811,-90.463595,false,NO-DATA
www.marriott.com,SPRINGHILL SUITES MODESTO,1901 W Orangeburg Ave,Modesto,California,95350,US,MODSH,2095262157,NO-DATA,NO-DATA,37.664071,-121.025707,false,NO-DATA
www.marriott.com,Fairfield Inn & Suites Monaca,1438 Brodhead Road,Monaca,Pennsylvania,15061,US,PITMO,7248882696,Fairfield Inn & Suites,NO-DATA,40.672149,-80.307446,false,NO-DATA
www.marriott.com,Element Moline,316 12th Street,Moline,Illinois,61265,US,MLIEL,3095171659,Element Hotels,NO-DATA,41.506333,-90.521145,false,NO-DATA
www.marriott.com,COURTYARD MONROE AIRPORT,4915 Pecanland Mall Drive,Monroe,Louisiana,71203,US,MLUCY,3183880034,Courtyard,NO-DATA,32.4954,-92.058758,false,NO-DATA
www.marriott.com,RESIDENCE INN MONROE,4960 Millhaven Road,Monroe,Louisiana,71203,US,MLURI,3183870210,Residence Inn,NO-DATA,32.499922,-92.055541,false,NO-DATA
www.marriott.com,COURTYARD PITTSBURGH MONROEVILLE,3962 William Penn Highway,Monroeville,Pennsylvania,15146,US,PITMR,4128568680,Courtyard,NO-DATA,40.434662,-79.792005,false,NO-DATA
www.marriott.com,TownePlace Suites Monroe,4919 Pecanland Mall Drive,Monroe,Louisiana,71203,US,MLUTS,3183877277,NO-DATA,NO-DATA,32.496083,-92.055483,false,NO-DATA
www.marriott.com,SPRINGHILL SUITES PITTSBURGH MONROEVILLE,122 Daugherty Drive,Monroeville,Pennsylvania,15146,US,PITMV,4123809100,SpringHill Suites,NO-DATA,40.435075,-79.754855,false,NO-DATA
www.marriott.com,COURTYARD LOS ANGELES PASADENA/MONROVIA,700 West Huntington Drive,Monrovia,California,91016,US,LAXMR,6263575211,Courtyard,NO-DATA,34.139864,-118.015084,false,NO-DATA
www.marriott.com,"THE MC, AUTOGRAPH COLLECTION",690 Bloomfield Ave,Montclair,New Jersey,07042,US,EWRAK,8446246835,Autograph Collection,NO-DATA,40.817492,-74.222464,false,NO-DATA
www.marriott.com,COURTYARD LOS ANGELES MONTEREY PARK,555 North Atlantic Boulevard,Monterey Park,California,91754,US,LAXMP,6266564056,Courtyard,NO-DATA,34.068528,-118.134633,false,NO-DATA
